,CDI
2006-12-15,0.0488622134243712
2006-12-18,0.0488966665955814
2006-12-19,0.0489322977832387
2006-12-20,0.0490019531241614
2006-12-21,0.0490368035774793
2006-12-22,0.049036917163562
2006-12-26,0.0490023619163224
2006-12-27,0.0490730025507275
2006-12-28,0.0490730451584937
2006-12-29,0.0491076818369009
2007-01-02,0.0491082844249746
2007-01-03,0.0490730676054198
2007-01-04,0.0490730628598328
2007-01-05,0.0490730463152289
2007-01-08,0.0491075391180828
2007-01-09,0.049143201628425
2007-01-10,0.0491430808453827
2007-01-11,0.0490370753282434
2007-01-12,0.0489318291757285
2007-01-15,0.0489669317354639
2007-01-16,0.0490019710624096
2007-01-17,0.0489318956599476
2007-01-18,0.0489319114684008
2007-01-19,0.0489675122166204
2007-01-22,0.0488969246999602
2007-01-23,0.0489318882965079
2007-01-24,0.0489318572975747
2007-01-25,0.0485110025038864
2007-01-26,0.0480540156302566
2007-01-29,0.0479483222903383
2007-01-30,0.0479828381349705
2007-01-31,0.0480539748074875
2007-02-01,0.0481940482828235
2007-02-02,0.0482300775152282
2007-02-05,0.0481940073345157
2007-02-06,0.0482299795214373
2007-02-07,0.0481585483115765
2007-02-08,0.048124394326507
2007-02-09,0.0481237900201563
2007-02-12,0.0480890710227583
2007-02-13,0.048089087717912
2007-02-14,0.0481237733521027
2007-02-15,0.0481243425738142
2007-02-16,0.0480890374470135
2007-02-21,0.0481236397826876
2007-02-22,0.0481940090020174
2007-02-23,0.0480542571967674
2007-02-26,0.0480536229145798
2007-02-27,0.0480541912149874
2007-02-28,0.0480189885316661
2007-03-01,0.0481589002723694
2007-03-02,0.0481593332795284
2007-03-05,0.0481591492905977
2007-03-06,0.0481589544084357
2007-03-07,0.04812368013134
2007-03-08,0.0480539982987409
2007-03-09,0.0472438423098111
2007-03-12,0.0473145125871496
2007-03-13,0.0472788600329749
2007-03-14,0.0471726739246918
2007-03-15,0.0472089138956874
2007-03-16,0.0472095372955578
2007-03-19,0.0472788159811727
2007-03-20,0.0472787497020306
2007-03-21,0.0472443720606037
2007-03-22,0.0472786019753073
2007-03-23,0.0472093661410468
2007-03-26,0.0471378141356382
2007-03-27,0.0471029915360787
2007-03-28,0.0471030280927209
2007-03-29,0.0471378581868862
2007-03-30,0.0471732284077432
2007-04-02,0.0473140508402849
2007-04-03,0.04734979961529
2007-04-04,0.0472788763068194
2007-04-05,0.0472439622186868
2007-04-09,0.0473144003608325
2007-04-10,0.047278866484234
2007-04-11,0.0472086996959433
2007-04-12,0.0472091294884791
2007-04-13,0.0472089509198099
2007-04-16,0.0472093590520188
2007-04-17,0.0472437667381768
2007-04-18,0.0471731494515097
2007-04-19,0.0471026215700334
2007-04-20,0.0462915607926106
2007-04-23,0.0462909861741707
2007-04-24,0.0462558760243609
2007-04-25,0.0461851042046248
2007-04-26,0.0461495098170559
2007-04-27,0.0461502168455041
2007-04-30,0.0461503188911507
2007-05-02,0.0461498170648724
2007-05-03,0.0461498997493095
2007-05-04,0.046149972499407
2007-05-07,0.0461850275805773
2007-05-08,0.0462561860342276
2007-05-09,0.0462205785921412
2007-05-10,0.0462211389362181
2007-05-11,0.046256024276488
2007-05-14,0.0462210284099171
2007-05-15,0.0462558618797857
2007-05-16,0.0462208787403284
2007-05-17,0.0461853433113503
2007-05-18,0.0462561601617892
2007-05-21,0.0462206052288252
2007-05-22,0.0462210846709325
2007-05-23,0.0462209637745161
2007-05-24,0.0462214227165276
2007-05-25,0.0461847475226306
2007-05-28,0.0462558988065353
2007-05-29,0.0462910297080156
2007-05-30,0.0463272788638278
2007-05-31,0.0462905340892376
2007-06-01,0.0463620044901347
2007-06-04,0.0463622624147035
2007-06-05,0.0463619226668328
2007-06-06,0.0463967985792095
2007-06-08,0.0463271632283266
2007-06-11,0.0445560570819765
2007-06-12,0.0445561470389748
2007-06-13,0.0445210668734432
2007-06-14,0.044520584474867
2007-06-15,0.0444849640259406
2007-06-18,0.0444850817839608
2007-06-19,0.0445214591877345
2007-06-20,0.0445209420685301
2007-06-21,0.0444847649542907
2007-06-22,0.0444848475076469
2007-06-25,0.0444849211556572
2007-06-26,0.0444849859101452
2007-06-27,0.0444850417829201
2007-06-28,0.044485088785791
2007-06-29,0.0445212666880081
2007-07-02,0.0445917632637957
2007-07-03,0.0445561636070976
2007-07-04,0.0445211847894171
2007-07-05,0.0445205736906046
2007-07-06,0.0445211177964921
2007-07-09,0.0445559516581965
2007-07-10,0.0445918923445418
2007-07-11,0.044521484964946
2007-07-12,0.0445556649519147
2007-07-13,0.044521313992945
2007-07-16,0.0444846798651354
2007-07-17,0.0444851925494305
2007-07-18,0.0444851162195476
2007-07-19,0.0445557030428318
2007-07-20,0.0426708381389318
2007-07-23,0.0427423476352117
2007-07-24,0.0427778892017443
2007-07-25,0.0428139556644282
2007-07-26,0.0427782922505031
2007-07-27,0.0427415111906555
2007-07-30,0.0427781165798393
2007-07-31,0.0427782979924842
2007-08-01,0.0427415406285547
2007-08-02,0.042778075660891
2007-08-03,0.0428139794887272
2007-08-06,0.0428492531094946
2007-08-07,0.0428487581181684
2007-08-08,0.042778007196091
2007-08-09,0.0427424485563818
2007-08-10,0.0427069276841933
2007-08-13,0.0427416032178626
2007-08-14,0.0427072474576988
2007-08-15,0.0427418775392993
2007-08-16,0.0427069609543622
2007-08-17,0.0427071007629251
2007-08-20,0.0427422371271291
2007-08-21,0.0427417575246522
2007-08-22,0.0427068694761629
2007-08-23,0.0427069780008793
2007-08-24,0.042670988115077
2007-08-27,0.0427421165566386
2007-08-28,0.0427072565749995
2007-08-29,0.0427067613422167
2007-08-30,0.0427068308483029
2007-08-31,0.0427074641259963
2007-09-03,0.0429206493046478
2007-09-04,0.0430273181204654
2007-09-05,0.0428135619128084
2007-09-06,0.0427421679880524
2007-09-10,0.041921895982
2007-09-11,0.0419220045108943
2007-09-12,0.0418861991773127
2007-09-13,0.0418498617651152
2007-09-14,0.0418141320912326
2007-09-17,0.0418501625516682
2007-09-18,0.0418138788735262
2007-09-19,0.0418498648072187
2007-09-20,0.04177891775592
2007-09-21,0.0417432854320765
2007-09-24,0.0417429088519298
2007-09-25,0.0417067539549407
2007-09-26,0.0417069611945493
2007-09-27,0.0417434699558043
2007-09-28,0.0417787915968546
2007-10-01,0.0418497735975336
2007-10-02,0.0418503986616087
2007-10-03,0.041849882855999
2007-10-04,0.0418136933054711
2007-10-05,0.0418143257977305
2007-10-08,0.0418138188508407
2007-10-09,0.0418138706690598
2007-10-10,0.0418144803157645
2007-10-11,0.0418139519698002
2007-10-15,0.0418139817070368
2007-10-16,0.0418495669484144
2007-10-17,0.0418501165236904
2007-10-18,0.0417429307548786
2007-10-19,0.0417790726023383
2007-10-22,0.0418140348217974
2007-10-23,0.0418500725502468
2007-10-24,0.0418139841008411
2007-10-25,0.0418499771272991
2007-10-26,0.0418499109928518
2007-10-29,0.0418144083507172
2007-10-30,0.0418497718322328
2007-10-31,0.0418137224539947
2007-11-01,0.0417434494473383
2007-11-05,0.0417788059729957
2007-11-06,0.0418141109472998
2007-11-07,0.0418140238435569
2007-11-08,0.0418139295443182
2007-11-09,0.041779077551368
2007-11-12,0.0417789979250358
2007-11-13,0.0418136326006077
2007-11-14,0.0418862822898518
2007-11-16,0.0418139085839044
2007-11-19,0.0417790928897403
2007-11-20,0.0418857628129671
2007-11-21,0.0418861093159961
2007-11-22,0.041885889421394
2007-11-23,0.0418499257463622
2007-11-26,0.0417793944158546
2007-11-27,0.0418138330387449
2007-11-28,0.0418861438721052
2007-11-29,0.0418139763537936
2007-11-30,0.0417786685419088
2007-12-03,0.0418503391945535
2007-12-04,0.0418857236509637
2007-12-05,0.0418859955294834
2007-12-06,0.0419224184428514
2007-12-07,0.0418498014839627
2007-12-10,0.0417789358149178
2007-12-11,0.0418142693726366
2007-12-12,0.0417429226311441
2007-12-13,0.0417427140977793
2007-12-14,0.0417069853057654
2007-12-17,0.0417073470547535
2007-12-18,0.0417065922385262
2007-12-19,0.0417429625746592
2007-12-20,0.0417792801482761
2007-12-21,0.0417430052544176
2007-12-24,0.0418861048318603
2007-12-26,0.0418857192591843
2007-12-27,0.0418139841753486
2007-12-28,0.0418141973957517
2007-12-31,0.0418497682671556
2008-01-02,0.0418499367771403
2008-01-03,0.0417429865902363
2008-01-04,0.0417432295400743
2008-01-07,0.041564175828924
2008-01-08,0.0417068217657004
2008-01-09,0.0417429007937784
2008-01-10,0.041778927423735
2008-01-11,0.0418143509238007
2008-01-14,0.0417429239135032
2008-01-15,0.0417431154166223
2008-01-16,0.0417069961082319
2008-01-17,0.0417066530680472
2008-01-18,0.0416722285330024
2008-01-21,0.041671900261079
2008-01-22,0.0417072588636528
2008-01-23,0.0417068872110775
2008-01-24,0.0417070574503952
2008-01-25,0.0417428692998953
2008-01-28,0.0417429948883665
2008-01-29,0.041743113052135
2008-01-30,0.0417070715733558
2008-01-31,0.041742794694727
2008-02-01,0.0417790131673996
2008-02-06,0.0417429650258611
2008-02-07,0.04177913858679
2008-02-08,0.0417425592473819
2008-02-11,0.0417071112050848
2008-02-12,0.0417432476118762
2008-02-13,0.0417427538876467
2008-02-14,0.0417073282375355
2008-02-15,0.0416719396393716
2008-02-18,0.041636042774968
2008-02-19,0.0416715818909239
2008-02-20,0.0416362455576688
2008-02-21,0.0416357987359532
2008-02-22,0.0415999628103236
2008-02-25,0.041636532221247
2008-02-26,0.0416355202053466
2008-02-27,0.0416720152095422
2008-02-28,0.0416720469466298
2008-02-29,0.0417073802833272
2008-03-03,0.04170682507403
2008-03-04,0.0417789932237013
2008-03-05,0.0417430995183281
2008-03-06,0.0417067011626386
2008-03-07,0.0417072026120024
2008-03-10,0.0417429167886069
2008-03-11,0.0417428314869425
2008-03-12,0.0417790130484547
2008-03-13,0.0417074477542911
2008-03-14,0.0417068293947124
2008-03-17,0.0417786618577764
2008-03-18,0.0417433780714731
2008-03-19,0.041742708763806
2008-03-20,0.0417792964300929
2008-03-24,0.0418136717081267
2008-03-25,0.0417789280428024
2008-03-26,0.0417792798472049
2008-03-27,0.0417429618893692
2008-03-28,0.0417427899349149
2008-03-31,0.0417431496258586
2008-04-01,0.041957275368361
2008-04-02,0.0419219164663644
2008-04-03,0.0417789903301724
2008-04-04,0.0419567630544577
2008-04-07,0.0418859471736254
2008-04-08,0.0419570723298363
2008-04-09,0.0418143265790575
2008-04-10,0.0417785950295837
2008-04-11,0.041814278357279
2008-04-14,0.0418139676590811
2008-04-15,0.041814186269292
2008-04-16,0.0418497732713802
2008-04-17,0.0418499471487052
2008-04-18,0.0436329634509746
2008-04-22,0.0436332048340943
2008-04-23,0.0435970518789048
2008-04-24,0.0434898027211261
2008-04-25,0.043490143578694
2008-04-28,0.0435257452538735
2008-04-29,0.0434902498303984
2008-04-30,0.043454792471806
2008-05-02,0.0434551303044372
2008-05-05,0.0434901342450331
2008-05-06,0.0434189724267497
2008-05-07,0.04341878333814
2008-05-08,0.0433839567223373
2008-05-09,0.0433843143582208
2008-05-12,0.0434187306364179
2008-05-13,0.0434190414769091
2008-05-14,0.0434188118954921
2008-05-15,0.0433484021420866
2008-05-16,0.0433476862940978
2008-05-19,0.0433480255336036
2008-05-20,0.0433122538006074
2008-05-21,0.0433837193176032
2008-05-23,0.0433840024808915
2008-05-26,0.0433482216452461
2008-05-27,0.0433840288760052
2008-05-28,0.0433837571768265
2008-05-29,0.0433479986118783
2008-05-30,0.0433122783830555
2008-06-02,0.0433839995847904
2008-06-03,0.0434185999009741
2008-06-04,0.0433484801302341
2008-06-05,0.0433117320501423
2008-06-06,0.0450882066563593
2008-06-09,0.0450879474979188
2008-06-10,0.0451240899280946
2008-06-11,0.0451939310379856
2008-06-12,0.0452299268877141
2008-06-13,0.0452648107627027
2008-06-16,0.0452301091878695
2008-06-17,0.0452301941419364
2008-06-18,0.0452650027437044
2008-06-19,0.0451940249287758
2008-06-20,0.0451935888712711
2008-06-23,0.0451941952711081
2008-06-24,0.045300903650002
2008-06-25,0.0452651642172554
2008-06-26,0.0452651525697973
2008-06-27,0.0452299838632654
2008-06-30,0.0452299855203648
2008-07-01,0.0453007341216959
2008-07-02,0.0456191738982028
2008-07-03,0.0454418028224239
2008-07-04,0.0453358474681238
2008-07-07,0.0454073810827253
2008-07-08,0.0453716071318268
2008-07-09,0.0454425021073916
2008-07-10,0.045477764141836
2008-07-11,0.0454069582312115
2008-07-14,0.0453722561517793
2008-07-15,0.04530054801846
2008-07-16,0.045265433656553
2008-07-17,0.0453356548758563
2008-07-18,0.0453010429738611
2008-07-21,0.0453008416640301
2008-07-22,0.0453360297781699
2008-07-23,0.0452650135864871
2008-07-24,0.0452299710113663
2008-07-25,0.0479481390499358
2008-07-28,0.0479480226536708
2008-07-29,0.0479130982477613
2008-07-30,0.0479129935171158
2008-07-31,0.0479481606548972
2008-08-01,0.0479827476400203
2008-08-04,0.0480893267265685
2008-08-05,0.0480185452648385
2008-08-06,0.0480540176210695
2008-08-07,0.0480542296979535
2008-08-08,0.0480539130126516
2008-08-11,0.0480189385063454
2008-08-12,0.0479483389753454
2008-08-13,0.0479475744943158
2008-08-14,0.0479829466123078
2008-08-15,0.0479831599222251
2008-08-18,0.047982846004885
2008-08-19,0.0480892581842908
2008-08-20,0.048053774213244
2008-08-21,0.0480193605555854
2008-08-22,0.048018968347236
2008-08-25,0.047948059087858
2008-08-26,0.0479826927123525
2008-08-27,0.0479483689996413
2008-08-28,0.0479480014482476
2008-08-29,0.0479476234123126
2008-09-01,0.0478779239956708
2008-09-02,0.0479484086699955
2008-09-03,0.0479126061261752
2008-09-04,0.0480542302231441
2008-09-05,0.047948135459606
2008-09-08,0.047842694445805
2008-09-09,0.0481239085980291
2008-09-10,0.0480194013036054
2008-09-11,0.0480889258831922
2008-09-12,0.0507179299269466
2008-09-15,0.0505777685780657
2008-09-16,0.0505782453396506
2008-09-17,0.0506129070528373
2008-09-18,0.0505429186751911
2008-09-19,0.0505428812604691
2008-09-22,0.0507884839119583
2008-09-23,0.0508925979337675
2008-09-24,0.0506834217596434
2008-09-25,0.0505778528980584
2008-09-26,0.0506128104588867
2008-09-29,0.0506131333671646
2008-09-30,0.0505428161160779
2008-10-01,0.0505782251622122
2008-10-02,0.0505430122689176
2008-10-03,0.050647864576419
2008-10-06,0.0507880404047682
2008-10-07,0.0511368005686136
2008-10-08,0.0509632544429337
2008-10-09,0.0508578052946973
2008-10-10,0.0507879271568185
2008-10-13,0.0508233467654548
2008-10-14,0.050997721054685
2008-10-15,0.0507529421747534
2008-10-16,0.0508933480714972
2008-10-17,0.0508230408014895
2008-10-20,0.0507528275546462
2008-10-21,0.0508581872201432
2008-10-22,0.0506826485864593
2008-10-23,0.0504393591582896
2008-10-24,0.050612807181551
2008-10-27,0.0507180433979783
2008-10-28,0.0507179849623184
2008-10-29,0.0507531039830979
2008-10-30,0.0506826388898531
2008-10-31,0.0505083103075065
2008-11-03,0.0505776821516406
2008-11-04,0.0505430834068363
2008-11-05,0.050473924152655
2008-11-06,0.0504740218694195
2008-11-07,0.0502642110937046
2008-11-10,0.0502289450325434
2008-11-11,0.0502637811345749
2008-11-12,0.0501244861528675
2008-11-13,0.0499138967782641
2008-11-14,0.0493528284509352
2008-11-17,0.0493879171621074
2008-11-18,0.0494933286092162
2008-11-19,0.0493880150160208
2008-11-20,0.048229584271354
2008-11-21,0.0480543034115328
2008-11-24,0.0487920094022058
2008-11-25,0.0490729784019805
2008-11-26,0.0490021214459233
2008-11-27,0.0490368252239648
2008-11-28,0.0492827968470379
2008-12-01,0.0497739135727925
2008-12-02,0.0501594721896765
2008-12-03,0.0501939059492002
2008-12-04,0.0501240610708606
2008-12-05,0.0501589665993833
2008-12-08,0.0501239047755746
2008-12-09,0.0501240644426417
2008-12-10,0.0501588797882703
2008-12-11,0.0501238329497084
2008-12-12,0.0501239547172787
2008-12-15,0.0500889527936294
2008-12-16,0.0501241775712912
2008-12-17,0.0501242610968262
2008-12-18,0.0501939545301581
2008-12-19,0.0502640240678857
2008-12-22,0.050123837394139
2008-12-23,0.0502988980425129
2008-12-24,0.0501592844452432
2008-12-26,0.0503336160954575
2008-12-29,0.0502994328575709
2008-12-30,0.0505777366468009
2008-12-31,0.0506480686593988
2009-01-02,0.0506828896218252
2009-01-05,0.0506832538598018
2009-01-06,0.0505780290406931
2009-01-07,0.050612829074879
2009-01-08,0.0506480539348501
2009-01-09,0.0506130988914321
2009-01-12,0.0506477718736704
2009-01-13,0.0506128265418226
2009-01-14,0.0506131696030252
2009-01-15,0.0506130098790293
2009-01-16,0.0506832627906277
2009-01-19,0.0506478115291884
2009-01-20,0.0498438809718067
2009-01-21,0.0500890936686317
2009-01-22,0.0506477629191834
2009-01-23,0.0471380081769723
2009-01-26,0.0471382285533366
2009-01-27,0.0471730417904439
2009-01-28,0.0471727208653618
2009-01-29,0.0471733637380253
2009-01-30,0.0471730218418997
2009-02-02,0.0471376450661154
2009-02-03,0.0472092778491202
2009-02-04,0.0471729072653914
2009-02-05,0.0472089571845799
2009-02-06,0.0472090156663682
2009-02-09,0.0472090635539501
2009-02-10,0.0471727197503923
2009-02-11,0.0472091447732339
2009-02-12,0.0471732987846991
2009-02-13,0.0472086991382951
2009-02-16,0.0471728663682995
2009-02-17,0.0472091806409196
2009-02-18,0.0471728764923113
2009-02-19,0.0471733578450965
2009-02-20,0.0471728615211333
2009-02-25,0.0471728384379162
2009-02-26,0.0471732876985697
2009-02-27,0.0471727606944085
2009-03-02,0.0471032488358389
2009-03-03,0.0471379618505238
2009-03-04,0.0471726153703571
2009-03-05,0.0471730114193604
2009-03-06,0.0471733964209306
2009-03-09,0.0471728079747038
2009-03-10,0.0471731718350412
2009-03-11,0.0471730439391819
2009-03-12,0.0471027487192685
2009-03-13,0.0418500915245374
2009-03-16,0.0418498681625152
2009-03-17,0.0416000900061135
2009-03-18,0.0414930876338388
2009-03-19,0.0418139262205983
2009-03-20,0.0418860786946595
2009-03-23,0.0418857892013448
2009-03-24,0.0418859716284458
2009-03-25,0.0418502440727053
2009-03-26,0.0418499629185191
2009-03-27,0.0418501530918433
2009-03-30,0.0417786209561938
2009-03-31,0.0415293928674742
2009-04-01,0.0417065771306113
2009-04-02,0.04188639795764
2009-04-03,0.0418860434429717
2009-04-06,0.0418856820309372
2009-04-07,0.0418862675335418
2009-04-08,0.0418858915545428
2009-04-09,0.0418859852075286
2009-04-13,0.0418860714004267
2009-04-14,0.0415290725813406
2009-04-15,0.0414927968710259
2009-04-16,0.0418861238312189
2009-04-17,0.0418857050350283
2009-04-20,0.0416362169133037
2009-04-22,0.0416721009617049
2009-04-23,0.0418499323762375
2009-04-24,0.0418860684127935
2009-04-27,0.0418856139424548
2009-04-28,0.0418861013370417
2009-04-29,0.0418500735587201
2009-04-30,0.0413861326555888
2009-05-04,0.0382608997518332
2009-05-05,0.0382978826979325
2009-05-06,0.0382983686462807
2009-05-07,0.0382979020602647
2009-05-08,0.0382979033974493
2009-05-11,0.0382610192063879
2009-05-12,0.0382610375450696
2009-05-13,0.0382610502659446
2009-05-14,0.0382610573754504
2009-05-15,0.0382605867835366
2009-05-18,0.0382983363241322
2009-05-19,0.0382978263713482
2009-05-20,0.0382982545003756
2009-05-21,0.0382977337764884
2009-05-22,0.0379009341598077
2009-05-25,0.0377933137938981
2009-05-26,0.0377559648211587
2009-05-27,0.0382608525068945
2009-05-28,0.0382608040417409
2009-05-29,0.038189264503103
2009-06-01,0.0378648767780873
2009-06-02,0.0378289273804171
2009-06-03,0.0381890247174681
2009-06-04,0.0380091523345242
2009-06-05,0.0381529008989076
2009-06-08,0.0381890265926898
2009-06-09,0.0378648761497828
2009-06-10,0.037467945403975
2009-06-12,0.0376123312127987
2009-06-15,0.0346038840570912
2009-06-16,0.0342401777778462
2009-06-17,0.0341666559254605
2009-06-18,0.0341671552658908
2009-06-19,0.0342032087572192
2009-06-22,0.0342396890108602
2009-06-23,0.0341311851849752
2009-06-24,0.0341307573183087
2009-06-25,0.0340943485988844
2009-06-26,0.034166802469798
2009-06-29,0.0346397947871963
2009-06-30,0.034603995159756
2009-07-01,0.0340582391550157
2009-07-02,0.0344948895238559
2009-07-03,0.0345669243800443
2009-07-06,0.0346043879911377
2009-07-07,0.0346399447945344
2009-07-08,0.0346400602981447
2009-07-09,0.0342755822560576
2009-07-10,0.0342400990687679
2009-07-13,0.0346769403795264
2009-07-14,0.0346402666383767
2009-07-15,0.034202805450306
2009-07-16,0.0340581694569124
2009-07-17,0.0346771347652605
2009-07-20,0.0346767266892413
2009-07-21,0.034677243571906
2009-07-22,0.0346396921946876
2009-07-23,0.0342031107666542
2009-07-24,0.0328169685278538
2009-07-27,0.0328168680436107
2009-07-28,0.0328172276923055
2009-07-29,0.032414876760157
2009-07-30,0.0328171409256015
2009-07-31,0.0327799774403274
2009-08-03,0.0327798837725907
2009-08-04,0.0328538360058416
2009-08-05,0.0327801245479264
2009-08-06,0.0327800203114634
2009-08-07,0.0328169009083012
2009-08-10,0.0328172277864808
2009-08-11,0.0328170887611918
2009-08-12,0.0328169463407448
2009-08-13,0.0328168005284936
2009-08-14,0.0328171129230838
2009-08-17,0.032816960034566
2009-08-18,0.0328172650569484
2009-08-19,0.0328166439650772
2009-08-20,0.0328542821059159
2009-08-21,0.0328536300572324
2009-08-24,0.0328170415176458
2009-08-25,0.0328173283304238
2009-08-26,0.0328166905593292
2009-08-27,0.0328169703514618
2009-08-28,0.0328172463364353
2009-08-31,0.0328170585859481
2009-09-01,0.0328168674882647
2009-09-02,0.0328171326768398
2009-09-03,0.0328169345932281
2009-09-04,0.0328167331725666
2009-09-08,0.032816987596135
2009-09-09,0.0328172382374987
2009-09-10,0.0328541952364389
2009-09-11,0.0328539554978846
2009-09-14,0.0328537124516259
2009-09-15,0.032853924525682
2009-09-16,0.0328170126399811
2009-09-17,0.0328543496107727
2009-09-18,0.0328169966185498
2009-09-21,0.0328538442023926
2009-09-22,0.0328169666500315
2009-09-23,0.0328542405233065
2009-09-24,0.0328539696209446
2009-09-25,0.0328166604498108
2009-09-28,0.0328173214538765
2009-09-29,0.0328170644311853
2009-09-30,0.0327067220110848
2009-10-01,0.03274397361956
2009-10-02,0.0328172465679585
2009-10-05,0.0328169758297036
2009-10-06,0.032816701825908
2009-10-07,0.0328173366085309
2009-10-08,0.0328165996103564
2009-10-09,0.0327803132403374
2009-10-13,0.0327800495169015
2009-10-14,0.0327797825326428
2009-10-15,0.0327799675681461
2009-10-16,0.0327801489018213
2009-10-19,0.0328171798357175
2009-10-20,0.0328168747797832
2009-10-21,0.0328170211725762
2009-10-22,0.0328167093580873
2009-10-23,0.032817303082993
2009-10-26,0.0328169842253913
2009-10-27,0.0328166621495853
2009-10-28,0.0328172447292303
2009-10-29,0.0327801589430976
2009-10-30,0.0328165953832524
2009-11-03,0.0328171668456178
2009-11-04,0.0328540014118914
2009-11-05,0.0328540876888752
2009-11-06,0.0328541703369609
2009-11-09,0.0328537964662984
2009-11-10,0.032853872164722
2009-11-11,0.0328539442447777
2009-11-12,0.0328902084988556
2009-11-13,0.0328540656759202
2009-11-16,0.0328541269258835
2009-11-17,0.0328537325700324
2009-11-18,0.0328171868109592
2009-11-19,0.0328168098784118
2009-11-20,0.0328168813415317
2009-11-23,0.0328539647024541
2009-11-24,0.032779997978352
2009-11-25,0.0328901543413735
2009-11-26,0.0329271424683383
2009-11-27,0.0329271236453934
2009-11-30,0.03274367970279
2009-12-01,0.0328172089167253
2009-12-02,0.0327438410591156
2009-12-03,0.0328542333712675
2009-12-04,0.0328537946726896
2009-12-07,0.0328169086275949
2009-12-08,0.0325983437418244
2009-12-09,0.0327797146789237
2009-12-10,0.0328539262039839
2009-12-11,0.0328170742428568
2009-12-14,0.0328170887867713
2009-12-15,0.0328170997844665
2009-12-16,0.0328539168417734
2009-12-17,0.032853896592087
2009-12-18,0.0328538728184781
2009-12-21,0.032854293979895
2009-12-22,0.0328896792183002
2009-12-23,0.0328170192810404
2009-12-24,0.0327802684503524
2009-12-28,0.0327798274506676
2009-12-29,0.0328169918573735
2009-12-30,0.0328169675994871
2009-12-31,0.0325610119085837
2010-01-04,0.032561147903948
2010-01-05,0.0327799294346391
2010-01-06,0.0327799154465395
2010-01-07,0.0327803447944603
2010-01-08,0.0328169525588748
2010-01-11,0.0328169037500174
2010-01-12,0.0328168514572411
2010-01-13,0.03281724194035
2010-01-14,0.0328167362874722
2010-01-15,0.032817119527337
2010-01-18,0.0327800502098085
2010-01-19,0.0327800045216974
2010-01-20,0.032779955358464
2010-01-21,0.0328168691899719
2010-01-22,0.0328172340790189
2010-01-25,0.0328167049032117
2010-01-26,0.0328170625980135
2010-01-27,0.0328169716140109
2010-01-28,0.0328173218366458
2010-01-29,0.0328167791763291
2010-02-01,0.0328540038915434
2010-02-02,0.0328538746543074
2010-02-03,0.032817328629477
2010-02-04,0.0327799272030091
2010-02-05,0.0328171131175594
2010-02-08,0.0328169941118829
2010-02-09,0.0328168716913239
2010-02-10,0.0328167458593497
2010-02-11,0.0328170598116202
2010-02-12,0.0328169268761797
2010-02-17,0.0328172334411362
2010-02-18,0.0328170934162415
2010-02-19,0.0328536867101831
2010-02-22,0.0328539582486797
2010-02-23,0.0328542259758108
2010-02-24,0.0328540477202921
2010-02-25,0.0328167355918509
2010-02-26,0.0328170168636177
2010-03-01,0.0328172943266906
2010-03-02,0.0327800324166958
2010-03-03,0.0328169672554281
2010-03-04,0.0328167925843985
2010-03-05,0.0327799982224803
2010-03-08,0.0327802818620028
2010-03-09,0.0328537463765599
2010-03-10,0.0328539744033946
2010-03-11,0.0328541986617239
2010-03-12,0.0328169819861443
2010-03-15,0.0327797984086117
2010-03-16,0.0328170329657382
2010-03-17,0.0327803066794416
2010-03-18,0.0328166297280319
2010-03-19,0.0327803604426293
2010-03-22,0.0328166525979582
2010-03-23,0.0328173119146697
2010-03-24,0.0328166492011376
2010-03-25,0.032817301024977
2010-03-26,0.0327797561111395
2010-03-29,0.0327439999932437
2010-03-30,0.0325981599010845
2010-03-31,0.0327068265142571
2010-04-01,0.0327803095039342
2010-04-05,0.0326709551093671
2010-04-06,0.0327798953515241
2010-04-07,0.0328168946486044
2010-04-08,0.0328542918723258
2010-04-09,0.0328168014740271
2010-04-12,0.0328169745739757
2010-04-13,0.0328538869253094
2010-04-14,0.0328172976167024
2010-04-15,0.032779866530717
2010-04-16,0.0328167563027079
2010-04-19,0.0328540431046207
2010-04-20,0.0328541702413218
2010-04-22,0.0328538571533698
2010-04-23,0.0328173186239695
2010-04-26,0.0328170228478938
2010-04-27,0.0328167238309049
2010-04-28,0.0328539160927618
2010-04-29,0.0328169754662042
2010-04-30,0.0355850822284509
2010-05-03,0.0355850544583091
2010-05-04,0.0356938688790222
2010-05-05,0.0356941898413794
2010-05-06,0.0356940708398525
2010-05-07,0.0356208807322104
2010-05-10,0.0356212397559119
2010-05-11,0.0355846519372278
2010-05-12,0.0355489675732485
2010-05-13,0.0355849766079785
2010-05-14,0.0355853426350165
2010-05-17,0.0355848357822594
2010-05-18,0.0355851926448878
2010-05-19,0.0355486814448653
2010-05-20,0.0355490547584054
2010-05-21,0.0355489898085465
2010-05-24,0.0355489204386714
2010-05-25,0.0355852243929462
2010-05-26,0.0355851203295003
2010-05-27,0.0355850118741045
2010-05-28,0.0355489927060119
2010-05-31,0.0355847945791509
2010-06-01,0.0355492244728594
2010-06-02,0.035656727839779
2010-06-04,0.0356569780823861
2010-06-07,0.0356209492085071
2010-06-08,0.0356570454259639
2010-06-09,0.0356210331166266
2010-06-10,0.0355850547601619
2010-06-11,0.0382610678225034
2010-06-14,0.0381171170934777
2010-06-15,0.0382249671536669
2010-06-16,0.0382977991532271
2010-06-17,0.0382611788072466
2010-06-18,0.0382607483947907
