,USDBRL
2006-11-01,-0.09332711152588669
2006-11-03,0.04670714619336985
2006-11-06,-0.19607843137254768
2006-11-07,-0.11694265132379228
2006-11-08,0.5198332786962016
2006-11-09,-0.24226612001489958
2006-11-10,0.3596114328413779
2006-11-13,0.6096142212294706
2006-11-14,-0.3839037927844448
2006-11-16,-0.0928634443051572
2006-11-17,0.353209090486594
2006-11-20,0.1343027833093923
2006-11-21,0.0739987050226709
2006-11-22,-0.06932248821518411
2006-11-23,0.2774823105026849
2006-11-24,0.0784024350873879
2006-11-27,0.4608294930875657
2006-11-28,0.3211009174311828
2006-11-29,-0.3978052126200164
2006-11-30,-0.5279346279208668
2006-12-01,0.0184604024367818
2006-12-04,0.0968992248062017
2006-12-05,-0.6131010003226681
2006-12-06,-0.14842300556586738
2006-12-07,-0.46451133407656675
2006-12-08,0.0653350756020242
2006-12-11,-0.2704971551161339
2006-12-12,0.4536101758324083
2006-12-13,-0.1024160886364589
2006-12-14,0.004660049396521003
2006-12-15,0.04659832246038938
2006-12-18,0.0
2006-12-19,0.47508150908244173
2006-12-20,-0.055627665492296606
2006-12-21,0.1530612244897913
2006-12-22,-0.347334784420871
2006-12-26,-0.3764290361557896
2006-12-27,0.2798899099687665
2006-12-28,-0.5442619900451362
2006-12-29,0.0
2007-01-02,-0.1777362020579984
2007-01-03,0.1405678942929533
2007-01-04,0.2667040988208798
2007-01-05,0.2099958000840059
2007-01-08,0.14436062214771
2007-01-09,0.004650081376422796
2007-01-10,0.2324932576955427
2007-01-11,-0.4221562442011546
2007-01-12,-0.2049848590729095
2007-01-15,-0.0653564259371791
2007-01-16,0.1728406595973506
2007-01-17,-0.4383510539078704
2007-01-18,-0.09836065573770521
2007-01-19,-0.10314595152138759
2007-01-22,0.0938658656779445
2007-01-23,0.1922445726075129
2007-01-24,-0.3837514039685463
2007-01-25,-0.0234896175890342
2007-01-26,0.3712231568065546
2007-01-29,0.0
2007-01-30,-0.1451310861423355
2007-01-31,-0.3844530920343195
2007-02-01,-0.7248082082176085
2007-02-02,-0.5262409330109677
2007-02-05,-0.08578781812981129
2007-02-06,-0.6248807479488747
2007-02-07,0.0912014592233445
2007-02-08,0.47477460195664
2007-02-09,0.39138943248531133
2007-02-12,0.5087243854894553
2007-02-13,-0.24597918637653202
2007-02-14,-0.41729893778451527
2007-02-15,-0.49523809523810375
2007-02-16,0.0813552833078156
2007-02-21,-0.5307703342418584
2007-02-22,-0.1730602826651266
2007-02-23,0.49118751805836636
2007-02-26,-0.023960130343114706
2007-02-27,1.1311891865982875
2007-02-28,0.3933835726811491
2007-03-01,0.36823718251346443
2007-03-02,0.06585136406398451
2007-03-05,0.5358653755757947
2007-03-06,-0.8369178978866684
2007-03-07,-0.414918195105851
2007-03-08,-0.3172198286065961
2007-03-09,-0.3372280801747779
2007-03-12,-0.38602678358672343
2007-03-13,0.2870538704430319
2007-03-14,0.3911840473237218
2007-03-15,-0.6415130203383467
2007-03-16,0.028695776938159005
2007-03-19,-0.5880946688979093
2007-03-20,-0.13947672181610038
2007-03-21,-0.41901459326685225
2007-03-22,-0.3579028825691607
2007-03-23,0.2426948839918448
2007-03-26,-0.2469494479953588
2007-03-27,0.1747487986020197
2007-03-28,0.3828075786209249
2007-03-29,-0.8254489283645577
2007-03-30,-0.1995619372110118
2007-04-02,-0.1268045259461441
2007-04-03,-0.5176286746752741
2007-04-04,-0.25034360887493656
2007-04-05,0.0590522119974456
2007-04-09,-0.47705700093444353
2007-04-10,0.227317651709824
2007-04-11,0.25145449166750133
2007-04-12,0.1868883096444171
2007-04-13,-0.68725148495411
2007-04-16,0.5387771242153058
2007-04-17,0.039331366765016286
2007-04-18,0.0835462944761111
2007-04-19,-0.26025042965873657
2007-04-20,-0.24615990547460742
2007-04-23,0.1381897147369581
2007-04-24,0.4682109413504329
2007-04-25,-0.7309296051017822
2007-04-26,0.0790670092903678
2007-04-27,0.34070709065769905
2007-04-30,0.0885783179961796
2007-05-02,-0.3490830424307976
2007-05-03,-0.1430826919281755
2007-05-04,0.345866890656654
2007-05-07,-0.2117287901915227
2007-05-08,-0.1973749136484734
2007-05-09,-0.019776525264514296
2007-05-10,-0.0247255464345897
2007-05-11,-0.113765642775875
2007-05-14,-0.2773100921065749
2007-05-15,-1.0725990664415443
2007-05-16,-1.6865776528460916
2007-05-17,-0.06637394056978568
2007-05-18,0.2912174934859282
2007-05-21,-0.9933774834437048
2007-05-22,-0.1337792642140395
2007-05-23,0.4121799165335721
2007-05-24,0.8415003335214606
2007-05-25,-0.6767414644074704
2007-05-28,-0.4047131147540957
2007-05-29,0.1028753664934932
2007-05-30,0.0359693746467383
2007-05-31,-0.9194575713992175
2007-06-01,-1.2079423505624953
2007-06-04,0.8343828715365206
2007-06-05,0.9367681498829048
2007-06-06,1.1446249033255995
2007-06-08,0.10705000764643641
2007-06-11,-0.8402077604644065
2007-06-12,-0.2721717249525072
2007-06-13,0.11328527291452051
2007-06-14,-0.7149470219113271
2007-06-15,-1.0671916282443095
2007-06-18,-0.2618212284651972
2007-06-19,0.0577518769359963
2007-06-20,0.734599643194466
2007-06-21,-0.0052088759245783045
2007-06-22,0.7136531749752479
2007-06-25,0.2327505948070732
2007-06-26,0.5624645234532312
2007-06-27,0.0564449917898057
2007-06-28,-1.2462177547566489
2007-06-29,0.0311591192355687
2007-07-02,-0.4464749247222503
2007-07-03,-0.28160200250313344
2007-07-04,-0.12028030540738288
2007-07-05,0.30368082098539656
2007-07-06,-0.6472829775016948
2007-07-09,-0.21541533126674348
2007-07-10,-0.2369418702611642
2007-07-11,-0.24806037895181898
2007-07-12,-0.7037037037036954
2007-07-13,-0.442265679117603
2007-07-16,-0.1980304003425406
2007-07-17,-0.1394326165066735
2007-07-18,-0.06444337038827841
2007-07-19,-0.3922833037777512
2007-07-20,0.3776435045317328
2007-07-23,-0.8491884338385434
2007-07-24,0.4173894189072093
2007-07-25,0.6369770580296973
2007-07-26,2.204580807809893
2007-07-27,0.0787236275847647
2007-07-30,-1.3634695054800907
2007-07-31,-0.1754479238662338
2007-08-01,0.4260758414997837
2007-08-02,-0.673525668222308
2007-08-03,0.45384163596560123
2007-08-06,1.5520357180822846
2007-08-07,-0.1517847796503766
2007-08-08,-1.106043927242219
2007-08-09,1.722675712922722
2007-08-10,1.8706685425459835
2007-08-13,-0.7109974424552404
2007-08-14,2.050383802998309
2007-08-15,1.1812812358019193
2007-08-16,5.393404181010812
2007-08-17,-3.540996023480405
2007-08-20,-0.47114252061247686
2007-08-21,0.5177514792899403
2007-08-22,-1.039980377728717
2007-08-23,-1.1599662915778508
2007-08-24,-0.421284919002962
2007-08-27,-1.8433643918408313
2007-08-28,1.8471958540715294
2007-08-29,0.0755705577107023
2007-08-30,-0.4379782521143791
2007-08-31,-0.7938514435960937
2007-09-03,-0.3720693170234372
2007-09-04,-0.09720161661635959
2007-09-05,0.5735354362965904
2007-09-06,-0.4837067209775946
2007-09-10,0.235354310565361
2007-09-11,-1.4649583992649757
2007-09-12,-0.9272689598010633
2007-09-13,-0.7006535947712498
2007-09-14,0.2106260860407656
2007-09-17,0.4834217855078642
2007-09-18,-0.8523767191340398
2007-09-19,-1.6930379746835413
2007-09-20,-0.010730189387842003
2007-09-21,-0.1019477383699115
2007-09-24,0.4082071113975728
2007-09-25,-0.2032737776826773
2007-09-26,-0.8737135506003407
2007-09-27,-0.4542259233223377
2007-09-28,-0.10864251181487139
2007-10-01,-0.8918375115558144
2007-10-02,0.054869684499303406
2007-10-03,0.213874417329318
2007-10-04,0.0547225566378539
2007-10-05,-1.0500984467293795
2007-10-08,0.2266195003316477
2007-10-09,-0.13787018143716018
2007-10-10,-0.33134526176276047
2007-10-11,-0.7092198581560288
2007-10-15,0.8816964285714317
2007-10-16,0.9071799977873544
2007-10-17,-0.5701129262142276
2007-10-18,-0.36939023045540137
2007-10-19,-0.5921089037684617
2007-10-22,1.3471387218882274
2007-10-23,-1.0930462484895132
2007-10-24,-0.2110290442605689
2007-10-25,-0.4062552173187069
2007-10-26,-0.8046490835941111
2007-10-29,-0.8844073907165237
2007-10-30,-0.2443876101165032
2007-10-31,-0.6381039197812293
2007-11-01,0.11467889908256529
2007-11-05,0.5498281786941557
2007-11-06,-1.3157894736842102
2007-11-07,0.4329004329004289
2007-11-08,-0.2643678160919478
2007-11-09,0.783680995735847
2007-11-12,1.4293882218410359
2007-11-13,-0.3269447576099253
2007-11-14,-1.7192625268634683
2007-11-16,0.2071584762343144
2007-11-19,1.0279085793040152
2007-11-20,0.30694026033080113
2007-11-21,1.241004136680466
2007-11-22,-0.666069629463783
2007-11-23,1.2114723615258922
2007-11-26,0.8239616969156975
2007-11-27,2.159028161236895
2007-11-28,-2.610669693530075
2007-11-29,-0.6271506271506294
2007-11-30,-0.3797821837475562
2007-12-03,0.2859225206032425
2007-12-04,1.9286672629695838
2007-12-05,-1.5192233861679265
2007-12-06,-0.4622410336377776
2007-12-07,-1.4379231242656472
2007-12-10,0.022706630336055703
2007-12-11,0.1702610669693566
2007-12-12,-0.1473087818696809
2007-12-13,0.6922378574670813
2007-12-14,1.2002704834892455
2007-12-17,0.9131911576368386
2007-12-18,-0.1765712078574228
2007-12-19,-0.3979879498092858
2007-12-20,0.0721460680392915
2007-12-21,-0.3660159716060254
2007-12-24,-0.3172659467883807
2007-12-26,-0.6365514545759067
2007-12-27,-0.6968249508289004
2007-12-28,0.23767755078944972
2007-12-31,0.0
2008-01-02,0.050810139445589514
2008-01-03,-0.8633337095136027
2008-01-04,0.0284592179407017
2008-01-07,0.574712643678165
2008-01-08,-0.6845827439886816
2008-01-09,0.7804489005354794
2008-01-10,-0.35611327793792996
2008-01-11,-0.5218969820739653
2008-01-14,-0.6957116788321108
2008-01-15,0.2067302170667193
2008-01-16,1.0315186246418138
2008-01-17,0.32331253545094724
2008-01-18,0.9215808220726984
2008-01-21,2.526610644257719
2008-01-22,-1.420687394131467
2008-01-23,0.5875505792361845
2008-01-24,-1.4547859150272748
2008-01-25,0.1621651848123793
2008-01-28,-0.0334970969182668
2008-01-29,-0.804199709594544
2008-01-30,0.2251998648800758
2008-01-31,-1.1178519267497928
2008-02-01,-0.8634891779810133
2008-02-06,0.4584264512062391
2008-02-07,0.5476013918201961
2008-02-08,0.3063482158053069
2008-02-11,-0.4524630959787382
2008-02-12,-0.6988239304584918
2008-02-13,-0.10870809017050531
2008-02-14,0.0572770490864238
2008-02-15,0.4121586810922336
2008-02-18,-0.838036599965785
2008-02-19,-0.3736920777279491
2008-02-20,0.1269548156269894
2008-02-21,-1.4235490749812767
2008-02-22,-0.37418147801683244
2008-02-25,0.1291079812206551
2008-02-26,-1.0549759699917933
2008-02-27,-0.9892192868143577
2008-02-28,0.04786120251270004
2008-02-29,0.6577767147043052
2008-03-03,-0.10099209885344698
2008-03-04,-0.5114176974310157
2008-03-05,-0.17931858936043288
2008-03-06,0.1197604790419193
2008-03-07,0.7236842105263095
2008-03-10,0.9203728994715329
2008-03-11,-0.2883031301482595
2008-03-12,-0.8910131586711604
2008-03-13,1.041914741605151
2008-03-14,-0.1414177125684916
2008-03-17,1.7761255679471264
2008-03-18,-1.397263450834877
2008-03-19,0.223437408126048
2008-03-20,2.223525960692283
2008-03-24,-0.09756657483930231
2008-03-25,-0.3791578100764026
2008-03-26,-0.3056340464794411
2008-03-27,0.3297084683017142
2008-03-28,0.6399538771980399
2008-03-31,0.2005041246562856
2008-04-01,0.245840718083578
2008-04-02,-1.4885365575453355
2008-04-03,-0.12157702773114559
2008-04-04,-0.7825179689311392
2008-04-07,-0.7419524449377767
2008-04-08,0.2825191288993383
2008-04-09,-0.9390773564972416
2008-04-10,-0.3317928664533723
2008-04-11,0.32100820354299303
2008-04-14,-0.0533301730267777
2008-04-15,-0.266793146380517
2008-04-16,-0.7311853525145628
2008-04-17,-0.6647104617042868
2008-04-18,0.6329877019532135
2008-04-22,-0.7068831246630377
2008-04-23,0.04223227752639943
2008-04-24,0.6332167410445061
2008-04-25,0.005992688919520497
2008-04-28,0.45541706615530547
2008-04-29,1.7537580529706585
2008-04-30,-1.0903974674639438
2008-05-02,-2.169274537695583
2008-05-05,0.4362050163576821
2008-05-06,0.2231873567378527
2008-05-07,0.758350887752023
2008-05-08,1.1648049698345273
2008-05-09,0.0767595654227681
2008-05-12,-1.215410938698452
2008-05-13,-0.9556232455354299
2008-05-14,0.34975577398539315
2008-05-15,-0.2403701700618984
2008-05-16,-1.0059634961749122
2008-05-19,0.1582085919435316
2008-05-20,0.6682867557715735
2008-05-21,-0.4707302353651238
2008-05-23,0.33349502789230445
2008-05-26,0.3807336677343231
2008-05-27,0.4274533413606282
2008-05-28,-0.30573706612312346
2008-05-29,-0.8057726999398767
2008-05-30,-1.2245392822502446
2008-06-02,0.15956793911868739
2008-06-03,-0.643382352941168
2008-06-04,0.5673758865248231
2008-06-05,-0.27595511130189465
2008-06-06,0.12298610257039919
2008-06-09,-0.10440977766859019
2008-06-10,0.7808177067322396
2008-06-11,0.21961932650074162
2008-06-12,-0.1704407109812559
2008-06-13,-0.1951219512195013
2008-06-16,-0.5559628543499555
2008-06-17,-0.9215457393868636
2008-06-18,-0.08681093817821658
2008-06-19,-0.3847824737789322
2008-06-20,-0.0560712728178809
2008-06-23,0.46752275277395205
2008-06-24,-0.440528634361225
2008-06-25,-0.28044372429265557
2008-06-26,-0.3124804699706327
2008-06-27,0.7899191273274424
2008-06-30,-0.9827704173664051
2008-07-01,0.8920158301400909
2008-07-02,-0.4233858414793732
2008-07-03,0.6002626148940089
2008-07-04,0.0683696935794619
2008-07-07,-0.3664596273291957
2008-07-08,-0.0872763543420022
2008-07-09,0.4055656080364396
2008-07-10,0.341784737757899
2008-07-11,-0.7122066018455434
2008-07-14,-0.5613772455089757
2008-07-15,-0.200727637686615
2008-07-16,0.314267756128239
2008-07-17,-0.29448621553885773
2008-07-18,0.15710425438322212
2008-07-21,-0.7529175555276648
2008-07-22,-0.044253382222792
2008-07-23,0.1454683448232291
2008-07-24,-0.3347227485158477
2008-07-25,-0.22812242570179317
2008-07-28,0.057161003493155754
2008-07-29,-0.1523422622825897
2008-07-30,-0.5657978385251062
2008-07-31,0.1598363276005262
2008-08-01,-0.4659772756287587
2008-08-04,0.4232668505098615
2008-08-05,0.4661855801775245
2008-08-06,0.3178235443681785
2008-08-07,0.3865162843746045
2008-08-08,1.8493972101243317
2008-08-11,0.07436787307883991
2008-08-12,0.0805053257369347
2008-08-13,0.3093867953715578
2008-08-14,-0.0431805564123033
2008-08-15,1.1416934090348052
2008-08-18,-0.24406614192445897
2008-08-19,-0.036699492323688604
2008-08-20,-0.832160558037087
2008-08-21,-0.3948910964398086
2008-08-22,0.458403022982078
2008-08-25,0.35764938027995596
2008-08-26,0.6144393241167324
2008-08-27,-0.9893129770992287
2008-08-28,0.3022266082773226
2008-08-29,0.5042430205386856
2008-09-01,0.6302006852667568
2008-09-02,0.9424211102328605
2008-09-03,0.7589447054571872
2008-09-04,1.685796269727394
2008-09-05,1.734273956496166
2008-09-08,-0.132909563709904
2008-09-09,1.5160282374725191
2008-09-10,1.7897856817145454
2008-09-11,2.2230932915219923
2008-09-12,-1.8789372774582234
2008-09-15,1.1891469405984758
2008-09-16,1.5724137931034405
2008-09-17,1.3579576317218973
2008-09-18,2.674169346195061
2008-09-19,-3.9720235920455007
2008-09-22,-2.2230677247527018
2008-09-23,1.4064150314080774
2008-09-24,1.1128165771296934
2008-09-25,-0.9108159392789306
2008-09-26,1.5210373693713168
2008-09-29,5.410940447318775
2008-09-30,-2.1268981031750123
2008-10-01,0.36566891291855924
2008-10-02,4.517774423567378
2008-10-03,2.285742741895299
2008-10-06,5.9834469328140285
2008-10-07,0.5236804630437846
2008-10-08,9.326874742951144
2008-10-09,-8.802875773282052
2008-10-10,4.867540562838019
2008-10-13,-5.760489510489495
2008-10-14,-3.585010666914015
2008-10-15,3.6653999711385934
2008-10-16,1.4059672404992773
2008-10-17,-3.8162350141850503
2008-10-20,0.7326355851569931
2008-10-21,3.622367053934083
2008-10-22,7.789070689576589
2008-10-23,-2.12684989429176
2008-10-24,-0.151207499892003
2008-10-27,-2.5441329179646717
2008-10-28,-3.6583200142070815
2008-10-29,-1.751152073732702
2008-10-30,-0.7926829268292799
2008-10-31,0.009455817691828003
2008-11-03,3.1437621141209204
2008-11-04,-2.708772573104764
2008-11-05,-0.080086682055868
2008-11-06,1.8057520037717896
2008-11-07,0.092622609178905
2008-11-10,-1.2862628973303065
2008-11-11,3.163815326927575
2008-11-12,2.8259881871876176
2008-11-13,3.0134323082361143
2008-11-14,-2.2046838809299047
2008-11-17,0.6140350877193105
2008-11-18,0.24411508282475822
2008-11-19,3.348408418855441
2008-11-20,0.824707565429605
2008-11-21,1.3145814205826027
2008-11-24,-3.200560201013304
2008-11-25,-1.8893617021276494
2008-11-26,0.7156488549618253
2008-11-27,-2.4288359674432654
2008-11-28,2.974798075649908
2008-12-01,1.0029574386010145
2008-12-02,-0.45830681094844955
2008-12-03,3.22291853178156
2008-12-04,2.8579688597034605
2008-12-05,0.3975105400521923
2008-12-08,-1.2597984322508353
2008-12-09,0.5670541536716637
2008-12-10,-0.5880220709653877
2008-12-11,-5.210063606530811
2008-12-12,2.2353293157242287
2008-12-15,-0.9615384615384407
2008-12-16,0.3925707049387882
2008-12-17,-0.8703695917251728
2008-12-18,-0.0169664065150954
2008-12-19,1.2175462413032259
2008-12-22,-0.498763569302984
2008-12-23,0.3748946925020919
2008-12-24,-0.3273322422258418
2008-12-26,-0.5810281672350756
2008-12-29,1.452589675178911
2008-12-30,-2.446151277341779
2008-12-31,0.0
2009-01-02,-0.3080872913992278
2009-01-05,-2.223366812601938
2009-01-06,-3.911325724319577
2009-01-07,1.302023847594699
2009-01-08,2.29548119419138
2009-01-09,0.811180178988668
2009-01-12,0.44605763764375944
2009-01-13,0.4963211284775056
2009-01-14,1.1177056708399953
2009-01-15,1.9793496422603993
2009-01-16,-2.331638869050112
2009-01-19,0.24948382656571041
2009-01-20,1.0383592208015098
2009-01-21,-0.016986580601319197
2009-01-22,-1.0406048250085065
2009-01-23,1.1545559895274424
2009-01-26,-1.7778343516632533
2009-01-27,-0.1727936411940021
2009-01-28,-0.5495694318231041
2009-01-29,-0.9616221390653547
2009-01-30,1.7617855103026998
2009-02-02,1.3513513513513553
2009-02-03,-1.4100106496272597
2009-02-04,-0.6481161424127246
2009-02-05,0.3087762024876149
2009-02-06,-1.7645783654888418
2009-02-09,-0.9356518668902739
2009-02-10,0.3653212153613023
2009-02-11,1.5181107954545339
2009-02-12,0.1705290773939651
2009-02-13,-0.999607141298195
2009-02-16,0.1719576719576785
2009-02-17,1.8134600994761996
2009-02-18,1.1456486965544015
2009-02-19,-0.6283125320567625
2009-02-20,2.8689405995956734
2009-02-25,-0.4264927245358648
2009-02-26,-1.3059544805576602
2009-02-27,1.1955920520784586
2009-03-02,1.416918937100559
2009-03-03,0.4021392147920848
2009-03-04,-1.242877198777763
2009-03-05,-0.3972070075678456
2009-03-06,-0.2266812190412354
2009-03-09,0.05469538875799706
2009-03-10,-1.1185400109330887
2009-03-11,-0.6336381033383072
2009-03-12,-0.8901823161859056
2009-03-13,-0.6304516797650755
2009-03-16,-1.3340865635320647
2009-03-17,0.5637524774278805
2009-03-18,-0.11824990145841119
2009-03-19,-1.8723143032535516
2009-03-20,0.8400732829885176
2009-03-23,-0.2747374484867172
2009-03-24,0.2754943345923068
2009-03-25,-0.5849248903265767
2009-03-26,-0.2674392689993359
2009-03-27,1.6536312849162234
2009-03-30,2.426907012530204
2009-03-31,-0.6223977336137658
2009-04-01,-1.0927781617138888
2009-04-02,-2.37564959168521
2009-04-03,-1.2659360322075683
2009-04-06,0.8155128669808053
2009-04-07,-0.013481934208170503
2009-04-08,-1.0562272461683573
2009-04-09,-1.1265558281093713
2009-04-13,-0.3078195350546653
2009-04-14,0.8157057928936726
2009-04-15,0.5302614737611839
2009-04-16,-0.913968715896684
2009-04-17,0.3350006883575673
2009-04-20,2.2228320526893537
2009-04-22,-0.993288590604005
2009-04-23,-0.0949023861171345
2009-04-24,-0.7870810150631175
2009-04-27,1.057766835362245
2009-04-28,-0.5774870290999322
2009-04-29,-0.9030267277760019
2009-04-30,-0.2518545654363932
2009-05-04,-1.9005646605150868
2009-05-05,0.5007253498058075
2009-05-06,-1.2246228347923191
2009-05-07,-1.0795267053222153
2009-05-08,-1.1151353412123306
2009-05-11,-0.8240963855421721
2009-05-12,0.3401525827299686
2009-05-13,1.6610973897040946
2009-05-14,-0.30011432926828563
2009-05-15,-0.7979358784461874
2009-05-18,0.10596281668431282
2009-05-19,-1.4241724403387017
2009-05-20,-1.4105818039828244
2009-05-21,0.3217981088172944
2009-05-22,0.0740228977496925
2009-05-25,-0.2219044331574379
2009-05-26,0.1334387664327252
2009-05-27,-0.8193080302058116
2009-05-28,0.2438417516795299
2009-05-29,-2.055202541699757
2009-06-01,-1.4698428788646727
2009-06-02,-0.3600823045267429
2009-06-03,1.187403200826018
2009-06-04,-0.5255102040816358
2009-06-05,0.1897727855567626
2009-06-08,0.8702774649329328
2009-06-09,-1.618960617133577
2009-06-10,0.45911787464534204
2009-06-12,-0.8883639724761243
2009-06-15,0.8134293559919122
2009-06-16,0.015417823003383
2009-06-17,1.6597297158419306
2009-06-18,-0.37909421754952416
2009-06-19,-0.5936374245268708
2009-06-22,2.46018783176806
2009-06-23,-0.2739862508717828
2009-06-24,-1.4736000799240714
2009-06-25,-0.8213344149259776
2009-06-26,-0.848583989367135
2009-06-29,0.4691689008042833
2009-06-30,0.148817160158043
2009-07-01,-0.8915761426521833
2009-07-02,0.6566022128011709
2009-07-03,0.025681853202530393
2009-07-06,1.2170072917736476
2009-07-07,-0.35513165237684957
2009-07-08,1.7361641464283848
2009-07-09,-0.3052747472725434
2009-07-10,1.134481200742928
2009-07-13,-1.2508065716980137
2009-07-14,-0.9600402111083253
2009-07-15,-1.441331709297594
2009-07-16,-0.4119464469618966
2009-07-17,-0.2585315408479725
2009-07-20,-1.1508553654743285
2009-07-21,-0.131109712607502
2009-07-22,-0.0735178280733104
2009-07-23,-0.5622996479058279
2009-07-24,0.2008244371630708
2009-07-27,-0.6487341772151932
2009-07-28,-0.0955566172957445
2009-07-29,0.866145916361138
2009-07-30,-0.9008534401011565
2009-07-31,-0.4518632714900826
2009-08-03,-1.9064402435116892
2009-08-04,-0.5280635853884275
2009-08-05,-0.49802977232924456
2009-08-06,0.9185413343600455
2009-08-07,-0.6322214955308487
2009-08-10,0.9872751206669638
2009-08-11,0.2444058222898168
2009-08-12,-0.38467789998374224
2009-08-13,-0.3317741760034854
2009-08-14,0.3274215552523828
2009-08-17,1.615447375577926
2009-08-18,-0.5780965635371006
2009-08-19,-0.7591256595240617
2009-08-20,0.005425052894270099
2009-08-21,-0.7431919279591966
2009-08-24,0.22954582718477382
2009-08-25,0.43622880200664377
2009-08-26,1.3627232748791793
2009-08-27,-0.005356186395288905
2009-08-28,0.3803096041566253
2009-08-31,0.6616862326574101
2009-09-01,-0.1855385920271453
2009-09-02,1.1099899091826197
2009-09-03,-1.764891270091382
2009-09-04,-1.0747513634905335
2009-09-08,-1.3350629695692149
2009-09-09,0.14243453489646268
2009-09-10,-0.10393873085339211
2009-09-11,-0.4490444115875394
2009-09-14,0.09901534737883899
2009-09-15,-0.6044952464692049
2009-09-16,-0.5694697849283998
2009-09-17,0.6116548042704557
2009-09-18,-0.24870122692605118
2009-09-21,0.6814781982381386
2009-09-22,-0.6108298481179775
2009-09-23,-0.8028348374951475
2009-09-24,0.005581603036386398
2009-09-25,0.5581291510855508
2009-09-28,-0.5938835544208375
2009-09-29,0.1005025125628166
2009-09-30,-0.8199464524765712
2009-10-01,0.07311174849558
2009-10-02,0.2809935933460565
2009-10-05,-0.9583053127101504
2009-10-06,-0.792168845130991
2009-10-07,0.3536188900929769
2009-10-08,-1.0400682011935136
2009-10-09,-0.1320928095566386
2009-10-13,-0.5233193398125215
2009-10-14,-1.1504220141056771
2009-10-15,-0.3625943037604549
2009-10-16,0.5752186417796503
2009-10-19,-0.0291800408520504
2009-10-20,1.8680677174547533
2009-10-21,-0.0573065902578884
2009-10-22,-0.7798165137614657
2009-10-23,-1.103791030975487
2009-10-26,0.2571144743761963
2009-10-27,1.0782770880689954
2009-10-28,0.6054664975204673
2009-10-29,-0.06304808849658669
2009-10-30,0.02294104152327222
2009-11-03,0.8486238532110048
2009-11-04,-1.8023652490334185
2009-11-05,-0.1794916333738738
2009-11-06,-0.35382830626450307
2009-11-09,-0.9022643925723266
2009-11-10,0.422932330827063
2009-11-11,0.0935891436593338
2009-11-12,0.8064516129032246
2009-11-13,0.2318840579710102
2009-11-16,-0.9427414690572725
2009-11-17,0.1518070882232874
2009-11-18,-0.2914941992654408
2009-11-19,1.0758346488920019
2009-11-20,0.3991438653323297
2009-11-23,-0.6395482830145239
2009-11-24,0.21455494346187498
2009-11-25,-0.057863673185965005
2009-11-26,0.7931912922649162
2009-11-27,0.19530128094664642
2009-11-30,0.355443444361625
2009-12-01,-1.2110825478434646
2009-12-02,-0.5320071705314344
2009-12-03,-0.6104296261845166
2009-12-04,0.20472625175480458
2009-12-07,0.9981904150370589
2009-12-08,1.0403421569760745
2009-12-09,0.7379018418945277
2009-12-10,0.090852308216438
2009-12-11,-0.6013502013955782
2009-12-14,-0.2168825980252247
2009-12-15,0.42326831779442253
2009-12-16,-0.2221336219171856
2009-12-17,1.741066331773017
2009-12-18,0.31420075183752305
2009-12-21,-0.5145701661166789
2009-12-22,0.2136391746781372
2009-12-23,-0.34782608695651457
2009-12-24,-1.3286044024094976
2009-12-28,-0.7360073030181935
2009-12-29,0.1321991033452096
2009-12-30,-0.051661787497836495
2009-12-31,0.0
2010-01-04,-0.9878244888582619
2010-01-05,-0.0754060324826049
2010-01-06,0.6385325361351495
2010-01-07,0.4383688065985983
2010-01-08,-0.1320852236834532
2010-01-11,-0.3852788959172066
2010-01-12,0.6696299717139141
2010-01-13,0.017202821262696205
2010-01-14,1.1810572182089123
2010-01-15,0.356980961015418
2010-01-18,0.056462085709463206
2010-01-19,0.1467185824727704
2010-01-20,0.60291880317802
2010-01-21,0.2744483029013089
2010-01-22,1.586326314025569
2010-01-25,0.038489030626265235
2010-01-26,0.9508629218423655
2010-01-27,0.7949039037403959
2010-01-28,0.2538756549451898
2010-01-29,1.0129310344827442
2010-02-01,0.1333475570727484
2010-02-02,-2.1839876418260227
2010-02-03,-0.141589064967595
2010-02-04,2.061405900638029
2010-02-05,0.20304568527917938
2010-02-08,-0.1226470431397671
2010-02-09,-0.9610250934329981
2010-02-10,-0.36118598382749434
2010-02-11,0.1785424444083582
2010-02-12,0.8317131129833787
2010-02-17,-1.9121585431173036
2010-02-18,-0.2566482826407475
2010-02-19,-0.821197853936273
2010-02-22,-0.3863987635239643
2010-02-23,0.7757951900698278
2010-02-24,0.09347849994501001
2010-02-25,0.884469592924253
2010-02-26,-1.3831409279024223
2010-03-01,-0.6073992269464364
2010-03-02,-0.8277777777777822
2010-03-03,-0.028009635314540905
2010-03-04,0.2353468564384225
2010-03-05,-0.3577817531305927
2010-03-08,0.011220825852786796
2010-03-09,0.40951419275216894
2010-03-10,-1.0224034862282754
2010-03-11,-0.1298261458568481
2010-03-12,-0.3165093539818087
2010-03-15,0.03968928956170617
2010-03-16,0.12468827930174331
2010-03-17,-0.1471753651081094
2010-03-18,1.1791383219954519
2010-03-19,0.5939040788883964
2010-03-22,0.42330399910881417
2010-03-23,-1.2035496394897303
2010-03-24,0.5108628529725486
2010-03-25,0.580875781948164
2010-03-26,1.2383385162150196
2010-03-29,-0.9160221600570393
2010-03-30,-0.6200177147918535
2010-03-31,-0.7909982174688079
2010-04-01,-0.6120157215047658
