,IBOV
2006-12-04,3.211599564159764
2006-12-05,1.179129996884256
2006-12-06,-0.1416215294383674
2006-12-07,-0.4336117185382728
2006-12-08,0.1591496853012439
2006-12-11,0.7433643308906561
2006-12-12,-0.6434848001226777
2006-12-13,0.6185020613248602
2006-12-14,1.0859309517582847
2006-12-15,-0.3630707290851518
2006-12-18,-0.19949215174889862
2006-12-19,0.1861465503589837
2006-12-20,-0.20041422610653062
2006-12-21,-0.2697324926739667
2006-12-22,-0.067511781716348
2006-12-26,0.5705128249483944
2006-12-27,2.1174650965023374
2006-12-28,-0.1182445634451163
2007-01-02,2.0436792882806345
2007-01-03,-2.0653726173968403
2007-01-04,-0.9574017854310373
2007-01-05,-4.031393167206441
2007-01-08,1.384229578015563
2007-01-09,-1.921903678105475
2007-01-10,0.7829450388722846
2007-01-11,0.7904681796697725
2007-01-12,0.9951882245082825
2007-01-15,-0.4079362394265471
2007-01-16,-0.6872220501934124
2007-01-17,0.2610253043926746
2007-01-18,-0.6026842333349401
2007-01-19,2.2357968563432506
2007-01-22,0.2893548901114542
2007-01-23,1.432497652301888
2007-01-24,1.1533777604737447
2007-01-26,-0.6140077826236304
2007-01-29,-1.8887989489410018
2007-01-30,1.0803357729665406
2007-01-31,1.3562957054760476
2007-02-01,0.3884493387333795
2007-02-02,0.4079436777990102
2007-02-05,0.6407864557023968
2007-02-06,0.14492283184912919
2007-02-07,-1.6842550902059035
2007-02-08,0.681753549612949
2007-02-09,-1.3533387062354536
2007-02-12,-0.7895556900398327
2007-02-13,2.8740347902286723
2007-02-14,1.7659182099875028
2007-02-15,-0.08811712424666479
2007-02-16,-0.2307471188706805
2007-02-21,0.5260961900393536
2007-02-22,0.7854591340813214
2007-02-23,-0.9396098273797686
2007-02-26,0.4164005442479628
2007-02-27,-6.626795708046752
2007-02-28,1.7313113609282662
2007-03-01,-0.8552751039988487
2007-03-02,-2.6359178535424617
2007-03-05,-2.810206505382112
2007-03-06,4.952116556044365
2007-03-07,-1.27542898395128
2007-03-08,1.8718134172448209
2007-03-09,1.5358961280619712
2007-03-12,0.2624088502545296
2007-03-13,-3.389550507432565
2007-03-14,1.2609773521861718
2007-03-15,-0.02367837695237541
2007-03-16,-1.2665733017023022
2007-03-19,2.2993425702386427
2007-03-20,1.4602671315217106
2007-03-21,2.886053869969184
2007-03-22,-0.4529390855223877
2007-03-23,0.2385293471450608
2007-03-26,0.2460438723699232
2007-03-27,-0.9596543377786814
2007-03-28,-1.598065589196959
2007-03-29,1.9580704116751662
2007-03-30,0.9911337482662071
2007-04-02,-0.4523120573321641
2007-04-03,1.5147328317266702
2007-04-04,0.5741641058966134
2007-04-05,0.1989950150287988
2007-04-09,0.4462064413310705
2007-04-10,0.681596364591726
2007-04-11,-0.49790064753793173
2007-04-12,0.8678675537434651
2007-04-13,1.22431281174388
2007-04-16,2.076065653401059
2007-04-17,-0.3387692168693232
2007-04-18,-0.0936099900975333
2007-04-19,0.1073499728186248
2007-04-20,1.3249011066579706
2007-04-23,-0.4980754199001183
2007-04-24,-0.1855698160920261
2007-04-25,1.2323607126510348
2007-04-26,-1.223739869018144
2007-04-27,0.32997273766098006
2007-04-30,-0.5549709930610892
2007-05-02,1.0522630447220525
2007-05-03,1.5093122227446394
2007-05-04,0.75584120663774
2007-05-07,-0.6246517881512257
2007-05-08,-0.008034727524304203
2007-05-09,2.0335858707907812
2007-05-10,-2.0768953217077617
2007-05-11,1.329161447828468
2007-05-14,-0.7693549889022788
2007-05-15,0.014749332617441296
2007-05-16,2.4136840952994985
2007-05-17,-0.2050541231553917
2007-05-18,0.8642209877038163
2007-05-21,0.6639504678395832
2007-05-22,-0.4108085217588665
2007-05-23,-0.7577178172961249
2007-05-24,-2.474016887816642
2007-05-25,2.1518029156561305
2007-05-28,0.9725295279918944
2007-05-29,-0.7804877861595114
2007-05-30,1.5749756638442978
2007-05-31,-0.4934353621378444
2007-06-01,2.208234181760855
2007-06-04,-0.3369168931466645
2007-06-05,-0.15113814706548018
2007-06-06,-2.0934043185939806
2007-06-08,0.5386622800571236
2007-06-11,0.8545055119771375
2007-06-12,-1.8563066678489952
2007-06-13,2.3101468536679834
2007-06-14,1.3570662038697772
2007-06-15,1.5000868506609906
2007-06-18,0.3885093957790388
2007-06-19,-0.1584493017048625
2007-06-20,-1.1245208049525197
2007-06-21,1.1616672749792607
2007-06-22,-0.7131398645513651
2007-06-25,-0.4155925044824468
2007-06-26,-0.3513776524257108
2007-06-27,0.5410973250973681
2007-06-28,0.006501293702029898
2007-06-29,0.4533434146083831
2007-07-02,1.8001708337577158
2007-07-03,0.5932324758660735
2007-07-04,-0.005781001653687702
2007-07-05,0.4234918299130746
2007-07-06,0.9143011002221751
2007-07-10,-0.9939633684733583
2007-07-11,0.847185264849414
2007-07-12,2.230316382618895
2007-07-13,0.0539981827033955
2007-07-16,-0.46797455284281864
2007-07-17,0.4971729551855895
2007-07-18,-0.1800219043993534
2007-07-19,0.9881184970771808
2007-07-20,-1.1730495382589483
2007-07-23,1.0341254612854547
2007-07-24,-3.863412798472406
2007-07-25,0.37051992693912417
2007-07-26,-3.764466182035057
2007-07-27,-1.8015647628687446
2007-07-30,3.1185004864685295
2007-07-31,-0.7148457806947448
2007-08-01,0.0948092096156613
2007-08-02,0.842739048494962
2007-08-03,-3.372662226197703
2007-08-06,0.46307807649266364
2007-08-07,1.3399232639745684
2007-08-08,2.674393448034371
2007-08-09,-3.2774893164307883
2007-08-10,-1.4836188238852366
2007-08-13,-0.38777973305661745
2007-08-14,-2.903192031278931
2007-08-15,-3.1946456368127008
2007-08-16,-2.576326003899728
2007-08-17,1.1313209991346351
2007-08-20,1.3336419628507692
2007-08-21,1.2370758576736722
2007-08-22,3.8732849570852728
2007-08-23,0.20034956331642131
2007-08-24,2.216719837880657
2007-08-27,0.1520636044376426
2007-08-28,-2.6994535416174004
2007-08-29,2.1092129724023367
2007-08-30,0.2336225297072189
2007-08-31,3.3663880325037865
2007-09-03,0.3573936018730128
2007-09-04,0.7622485273790994
2007-09-05,-1.5251272975596315
2007-09-06,0.2962257454487654
2007-09-10,-3.51193901299272
2007-09-11,2.4082395218315145
2007-09-12,-0.07021439127961931
2007-09-13,1.9031522356614754
2007-09-14,-0.43195749704324243
2007-09-17,-0.6044520861151308
2007-09-18,4.279972190191707
2007-09-19,1.0551597686808487
2007-09-20,-0.624788043912943
2007-09-21,1.5681002009614164
2007-09-24,1.59273230460361
2007-09-25,0.2357143818130247
2007-09-26,1.4561371495832793
2007-09-27,2.2399963292200744
2007-09-28,-0.9620909500095354
2007-10-01,3.1014275020978834
2007-10-02,-0.5184764792748804
2007-10-03,-3.093581256272471
2007-10-04,0.5127409853512281
2007-10-05,3.1652107580083704
2007-10-08,0.5490003645774377
2007-10-09,1.4168974726643497
2007-10-10,-0.5533552304540015
2007-10-11,-1.1729505052768399
2007-10-15,0.8224540342709897
2007-10-16,-1.9875355410497457
2007-10-17,2.3911539439935505
2007-10-18,0.1070676857349894
2007-10-19,-3.7416854814781817
2007-10-22,0.5268802707117424
2007-10-23,2.4209864456711867
2007-10-24,-0.11536411389738489
2007-10-25,-0.4524085582056039
2007-10-26,3.102412213760052
2007-10-29,1.1959907635216773
2007-10-30,-1.0165070549599071
2007-10-31,1.4515759019482146
2007-11-01,-1.9406990754420217
2007-11-05,-1.7026208242050542
2007-11-06,2.45217762833438
2007-11-07,-1.554661511798663
2007-11-08,0.0965187426516393
2007-11-09,1.193560734723028
2007-11-12,-4.343385691915614
2007-11-13,2.275688654404148
2007-11-14,2.707644076003582
2007-11-16,-0.0332503647251059
2007-11-19,-3.5186222186314198
2007-11-21,-2.814552485063994
2007-11-22,0.1179732307894311
2007-11-23,0.5241124883991681
2007-11-26,-3.119078117593815
2007-11-27,0.6133995111155168
2007-11-28,3.8416328041526753
2007-11-29,0.7157134838670336
2007-11-30,1.3672297950619388
2007-12-03,0.3074143861488915
2007-12-04,0.4456972603574197
2007-12-05,2.2785052597188336
2007-12-06,1.3289344066870314
2007-12-07,-0.23144569887496333
2007-12-10,-0.2933947037822402
2007-12-11,-1.4266732430848132
2007-12-12,0.3556378276005311
2007-12-13,-2.904928802445531
2007-12-14,-0.6618094942507176
2007-12-17,-4.190505656420367
2007-12-18,2.1195185348182664
2007-12-19,1.0236793467621932
2007-12-20,-0.008927166794308002
2007-12-21,2.238488435775358
2007-12-26,1.8868355127309644
2007-12-27,-0.7993372351343874
2007-12-28,0.1751800644710347
2008-01-02,-1.6763740469366497
2008-01-03,0.1223272163888111
2008-01-04,-2.9500745484677955
2008-01-07,-0.43328094401047595
2008-01-08,2.1532560556110005
2008-01-09,0.9551434076242344
2008-01-10,1.3431313841581751
2008-01-11,-2.4767505496297892
2008-01-14,0.3962070544293112
2008-01-15,-3.6674729343932078
2008-01-16,-1.8856041341371081
2008-01-17,-2.9613397655053126
2008-01-18,0.8233624402469664
2008-01-21,-6.603361326125561
2008-01-22,4.446303429716093
2008-01-23,-3.3198816767616526
2008-01-24,5.9527993270743655
2008-01-28,1.9672900847514665
2008-01-29,1.5970978489525651
2008-01-30,1.276390661583716
2008-01-31,-1.325290793192363
2008-02-01,2.6717419953471397
2008-02-06,-3.456623896955839
2008-02-07,-0.005172250351165503
2008-02-08,0.1873977791751989
2008-02-11,2.6529225583731146
2008-02-12,1.9165374134157063
2008-02-13,1.2704053540891966
2008-02-14,-1.2328678484725744
2008-02-15,-0.8850354882860354
2008-02-18,2.496349466729178
2008-02-19,-0.8039466617241111
2008-02-20,2.329102065700579
2008-02-21,0.0701831554465996
2008-02-22,1.2800148231218735
2008-02-25,0.606976327366041
2008-02-26,0.2794882658619996
2008-02-27,0.4790234696033052
2008-02-28,0.0919614290283873
2008-02-29,-3.1512126901530726
2008-03-03,1.57689563438248
2008-03-04,-1.2946410988539987
2008-03-05,1.5300160834390781
2008-03-06,-2.5604878764303813
2008-03-07,-1.7573102827883875
2008-03-10,-3.020495736163403
2008-03-11,3.9474646941537928
2008-03-12,-0.3064726432199193
2008-03-13,0.16586631172057711
2008-03-14,-0.46358597366622667
2008-03-17,-3.1926413822395836
2008-03-18,3.200935015490273
2008-03-19,-5.014178275220324
2008-03-20,0.2718972940482009
2008-03-24,1.3989788651152169
2008-03-25,2.3766424861145325
2008-03-26,0.2959464062974169
2008-03-27,-1.0642302697309107
2008-03-28,-0.5094658343877251
2008-03-31,0.8534853699092786
2008-04-01,2.963485640926471
2008-04-02,0.9390862742005904
2008-04-03,1.2794100658477523
2008-04-04,0.4221578323663237
2008-04-07,-0.41956075763930256
2008-04-08,0.5671316098740242
2008-04-09,-1.6464635477724223
2008-04-10,0.079068108534571
2008-04-11,-1.482674089849191
2008-04-14,-0.689875451404575
2008-04-15,0.7480517976073741
2008-04-16,2.4490409287112103
2008-04-17,0.6242679488726272
2008-04-18,0.5735648640283265
2008-04-22,0.7547286641168822
2008-04-23,-0.7110550159556361
2008-04-24,-0.5716613747033389
2008-04-25,0.946292027441657
2008-04-28,0.7522933133949286
2008-04-29,-2.8198290623276616
2008-04-30,6.333996284257746
2008-05-02,2.207107690376337
2008-05-05,1.1655356434146331
2008-05-06,0.029055981285623
2008-05-07,-1.67762015873719
2008-05-08,1.0208836405059143
2008-05-09,-0.1097927849431242
2008-05-12,1.105768195308568
2008-05-13,0.1241624396335794
2008-05-14,-0.6760397570324839
2008-05-15,2.0931183027254368
2008-05-16,1.7828058830342077
2008-05-19,0.9233590038771946
2008-05-20,0.10618360886196851
2008-05-21,-1.6622184776515567
2008-05-23,-1.1660589696630885
2008-05-26,0.2476354689455031
2008-05-27,-0.8888610912323848
2008-05-28,3.0442418490180265
2008-05-29,-1.8532196049306418
2008-05-30,1.1072245650756356
2008-06-02,-0.9577435685504696
2008-06-03,-2.622256066817566
2008-06-04,-1.9122172338653158
2008-06-05,3.6928266277033326
2008-06-06,-1.9986906171569006
2008-06-09,-0.7231693178002843
2008-06-10,-2.174125159494915
2008-06-11,-1.4462277650116644
2008-06-12,0.7857951731543121
2008-06-13,-0.1724756954249493
2008-06-16,0.1206633223973909
2008-06-17,1.7134527494474463
2008-06-18,-1.9682922374429155
2008-06-19,-0.7453221732750133
2008-06-20,-2.968325318916039
2008-06-23,0.04126054206075478
2008-06-24,-0.731244909340816
2008-06-25,2.6268171700528153
2008-06-26,-2.8949480770451426
2008-06-27,0.5851571897442504
2008-06-30,1.0828015872238348
2008-07-01,-2.493771684519784
2008-07-02,-3.6121571343640673
2008-07-03,-2.999432790966286
2008-07-04,0.15516240173920381
2008-07-07,-0.4668548235628967
2008-07-08,0.7577655098649098
2008-07-10,1.203961639983896
2008-07-11,-0.17340290250700652
2008-07-14,0.9520474906506133
2008-07-15,0.484495453789364
2008-07-16,1.706758115082683
2008-07-17,-3.138673533960264
2008-07-18,-0.2006697198010549
2008-07-21,1.3064091044723902
2008-07-22,-1.85031574682923
2008-07-23,-0.3796650042281869
2008-07-24,-3.3430852397625936
2008-07-25,-0.40956312396218625
2008-07-28,-0.5771415444358032
2008-07-29,2.064129116344901
2008-07-30,3.367803831891826
2008-07-31,-0.8208156187476728
2008-08-01,-3.15068421785871
2008-08-04,-3.5073186263834915
2008-08-05,1.5492436755370984
2008-08-06,1.8981561906826194
2008-08-07,-0.9122650062588485
2008-08-08,-0.7596783797269494
2008-08-11,-3.2944592502527246
2008-08-12,-0.3970742092735256
2008-08-13,0.12881866804690378
2008-08-14,1.0356185950681287
2008-08-15,-1.6219564060223048
2008-08-18,-1.691411939710235
2008-08-19,0.5853558096962528
2008-08-20,3.241056036230574
2008-08-21,1.0068051533890943
2008-08-22,-0.151176309370811
2008-08-25,-2.458150052649822
2008-08-26,-0.21761377455727848
2008-08-27,2.1349664359155116
2008-08-28,1.5543800671623076
2008-08-29,-1.2447363725656673
2008-09-01,-0.9307941518390372
2008-09-02,-1.3736414142018245
2008-09-03,-1.612736908643975
2008-09-04,-3.9577588959293557
2008-09-05,1.033019027577907
2008-09-08,-2.352020423722925
2008-09-09,-4.500712469367351
2008-09-10,2.4731136175475354
2008-09-11,3.2986817683983722
2008-09-12,2.1892944076894265
2008-09-15,-7.589831896941674
2008-09-16,1.6783386927509807
2008-09-17,-6.7448361654084525
2008-09-18,5.476631674606721
2008-09-19,9.567052676686039
2008-09-22,-2.8551298661888516
2008-09-23,-3.7784014072018626
2008-09-24,0.5037387204729944
2008-09-25,3.9834488260034084
2008-09-26,-2.017173576062273
2008-09-29,-9.363233633939245
2008-09-30,7.6327570616706275
2008-10-01,0.5195264473438072
2008-10-02,-7.336644668078362
2008-10-03,-3.527525132679311
2008-10-06,-5.428291730050232
2008-10-07,-4.657727325306716
2008-10-08,-3.852306373840446
2008-10-09,-3.9209670841285726
2008-10-10,-3.9664188261691518
2008-10-13,14.657841690737856
2008-10-14,1.812186544263865
2008-10-15,-11.393121273217046
2008-10-16,-1.0623619784638827
2008-10-17,-0.11698130604155149
2008-10-20,8.357324317723336
2008-10-21,-1.0083141739526467
2008-10-22,-10.17754861962544
2008-10-23,-3.56786322563648
2008-10-24,-6.910243479232799
2008-10-27,-6.500442322566692
2008-10-28,13.42458037357422
2008-10-29,4.368692276703398
2008-10-30,7.471787370487923
2008-10-31,-0.5125134951027795
2008-11-03,2.6642087734762407
2008-11-04,5.242847999866136
2008-11-05,-6.133777835189825
2008-11-06,-3.7679638254300505
2008-11-07,0.8338395865343526
2008-11-10,0.30317650758445236
2008-11-11,1.320498245199965
2008-11-12,-7.750302587898102
2008-11-13,4.710945688876974
2008-11-14,-0.5674106841462098
2008-11-17,-0.20087121497886062
2008-11-18,-4.5427680381530235
2008-11-19,-2.024099961694879
2008-11-21,-6.448073690560127
2008-11-24,9.402155478614826
2008-11-25,1.8252452628533806
2008-11-26,4.759017213753763
2008-11-27,-0.7045866407674732
2008-11-28,1.058248982054618
2008-12-01,-5.069889033926508
2008-12-02,0.7493847238813345
2008-12-03,0.8452939986583201
2008-12-04,-0.47859998243463037
2008-12-05,0.6252033647453453
2008-12-08,8.310429709237374
2008-12-09,-0.8274800698238632
2008-12-10,2.7293694629519503
2008-12-11,-1.2442955153777515
2008-12-12,2.2191345741213486
2008-12-15,-2.6760647800342605
2008-12-16,4.3665493307835614
2008-12-17,-0.1150938178392238
2008-12-18,-1.0292526953548617
2008-12-19,-1.0244770181911342
2008-12-22,-3.865786994173201
2008-12-23,-3.050945678323167
2008-12-26,1.0785346515758576
2008-12-29,0.5317635327349699
2008-12-30,1.322579287299331
2009-01-02,7.174135180242185
2009-01-05,3.166765314373092
2009-01-06,1.9114778752493131
2009-01-07,-3.526233991644971
2009-01-08,2.86695941352637
2009-01-09,-0.9707184116426179
2009-01-12,-5.241259997489349
2009-01-13,0.35722742184888956
2009-01-14,-3.9511706259042247
2009-01-15,3.0786085008676696
2009-01-16,0.48647444719276167
2009-01-19,-1.3045244288861015
2009-01-20,-4.008028160888753
2009-01-21,3.409604027895422
2009-01-22,-1.6827223691003965
2009-01-23,0.6281150768465973
2009-01-26,0.9889241025008886
2009-01-27,0.4920091042588119
2009-01-28,3.949800149461532
2009-01-29,-1.4642489146092945
2009-01-30,-0.8517746166471762
2009-02-02,-1.6140896913268046
2009-02-03,2.7939474127951702
2009-02-04,0.9617890867079374
2009-02-05,2.4411498505819997
2009-02-06,4.0060911754582085
2009-02-09,-1.53285542210942
2009-02-10,-2.1203977565859677
2009-02-11,-0.8780212694652361
2009-02-12,-0.8442276062892509
2009-02-13,2.895820056843345
2009-02-16,0.4024128453443715
2009-02-17,-4.766460522755961
2009-02-18,-0.4331069589482007
2009-02-19,0.1409977569913393
2009-02-20,-2.556460014301417
2009-02-25,-1.2477450390859839
2009-02-26,-0.13444382889747428
2009-02-27,0.008197970779605095
2009-03-02,-5.103329177067131
2009-03-03,0.6426714289538458
2009-03-04,5.3052082453555975
2009-03-05,-2.6907544976542894
2009-03-06,-0.7060410881446293
2009-03-09,-0.9802967732998262
2009-03-10,5.588254106068511
2009-03-11,0.026421237003645997
2009-03-12,0.8943738918896704
2009-03-13,-0.3486168984053246
2009-03-16,-1.0461774423771948
2009-03-17,2.3402888580368537
2009-03-18,1.598477577730789
2009-03-19,0.7750928011331694
2009-03-20,-0.9319852482224604
2009-03-23,5.8940908130244045
2009-03-24,-2.268503518616904
2009-03-25,0.7799000044122123
2009-03-26,1.8884526774371793
2009-03-27,-1.5998859790376165
2009-03-30,-2.992701269874526
2009-03-31,0.6708954513465522
2009-04-01,2.5667383491175513
2009-04-02,4.19312503022536
2009-04-03,1.4965320687893118
2009-04-06,-0.5039762582398588
2009-04-07,-0.7759820283169172
2009-04-08,0.8156390952738228
2009-04-09,3.0707768189655487
2009-04-13,0.9951533541463956
2009-04-14,-1.2474155769636694
2009-04-15,-0.32042235069744107
2009-04-16,1.661334160911719
2009-04-17,-0.5355810500343516
2009-04-20,-2.9383585403383363
2009-04-22,1.0241227551951508
2009-04-23,2.0338752723432876
2009-04-24,2.1192035050632936
2009-04-27,-2.035585980352685
2009-04-28,0.0037756677202907055
2009-04-29,3.06701404408067
2009-04-30,0.1328483261301442
2009-05-04,6.5870817493851135
2009-05-05,0.5262423833730875
2009-05-06,1.6374651715480109
2009-05-07,-2.798902047166305
2009-05-08,2.672756395273799
2009-05-11,-0.8164061048342431
2009-05-12,-1.2762967326638703
2009-05-13,-3.2718618568852653
2009-05-14,1.5752727192050504
2009-05-15,-0.8874526200490884
2009-05-18,5.011119792373402
2009-05-19,-0.22620126063334478
2009-05-20,-0.1977150974524014
2009-05-21,-2.2592603506013913
2009-05-22,0.9606421424340107
2009-05-25,0.4899295984515381
2009-05-26,2.016205842856549
2009-05-27,-0.0948866529837455
2009-05-28,2.4118385197911407
2009-05-29,0.295980033461077
2009-06-01,2.4222086167962176
2009-06-02,-0.8933807018242699
2009-06-03,-3.542420377070012
2009-06-04,2.6441910332843643
2009-06-05,-0.2298560336975014
2009-06-08,0.5425094125514247
2009-06-09,-0.8824474332556631
2009-06-10,0.47745241325105703
2009-06-12,0.2757862482454527
2009-06-15,-2.846266577517589
2009-06-16,-1.5913496260701236
2009-06-17,-0.31234755138970555
2009-06-18,-0.2797877358860172
2009-06-19,0.9247977821355272
2009-06-22,-3.6574500956421696
2009-06-23,0.6440676596329231
2009-06-24,-0.28397878650761726
2009-06-25,3.7097067731355047
2009-06-26,-0.0566827287143213
2009-06-29,1.2663149955880864
2009-06-30,-1.2891277270636639
2009-07-01,0.1521797337476297
2009-07-02,-1.0066006024393142
2009-07-03,-0.1768742893181347
2009-07-06,-0.6129810547585492
2009-07-07,-2.3028706422266754
2009-07-08,-0.5644331303948603
2009-07-10,0.0879059652219211
2009-07-13,-0.0687717667212836
2009-07-14,-0.6390925394205302
2009-07-15,4.960000065476386
2009-07-16,1.2116578350325224
2009-07-17,0.2971790239260905
2009-07-20,2.0787175723688414
2009-07-21,0.14794488488649798
2009-07-22,-0.3024407342960554
2009-07-23,2.217322432284694
2009-07-24,0.3832856277014248
2009-07-27,0.1683888419713917
2009-07-28,-0.1419824638366265
2009-07-29,-1.353018475335923
2009-07-30,1.3843984491908614
2009-07-31,0.5273463277117254
2009-08-03,2.249746739383661
2009-08-04,0.07189566877705991
2009-08-05,0.6174552406961874
2009-08-06,-1.1159178264503065
2009-08-07,1.0306362420652702
2009-08-10,0.8885218422812498
2009-08-11,-1.8807844658130481
2009-08-12,1.4832905197811448
2009-08-13,0.8123946557112726
2009-08-14,-0.7186582241825192
2009-08-17,-2.506497404569354
2009-08-18,0.9608215526825594
2009-08-19,0.7307047383160062
2009-08-20,1.2023588457070158
2009-08-21,1.5785441448999424
2009-08-24,0.0810343713574183
2009-08-25,-0.6126139910484332
2009-08-26,0.5995322652187552
2009-08-27,-0.10705316598831818
2009-08-28,-0.005684196115169002
2009-08-31,-2.0997886156063816
2009-09-01,-1.1931884767613152
2009-09-02,-0.7690411316249302
2009-09-03,0.5803842578917361
2009-09-04,1.6965679642315465
2009-09-08,2.122633016711785
2009-09-09,0.0953248477222103
2009-09-10,1.0807123818963689
2009-09-11,-0.28941268239482537
2009-09-14,0.858662127067006
2009-09-15,0.673223193423197
2009-09-16,1.935074765632871
2009-09-17,-0.28907149830843026
2009-09-18,0.7752502945496358
2009-09-21,0.37067354650122264
2009-09-22,0.9279310241823135
2009-09-23,-1.6216377077276134
2009-09-24,-0.7436997272059634
2009-09-25,0.5153524914449428
2009-09-28,1.5920443676184466
2009-09-29,-0.13268833148337872
2009-09-30,0.4615478075866688
2009-10-01,-1.72073522027494
2009-10-02,1.1787428011524286
2009-10-05,1.9572846984379737
2009-10-06,0.483074204777025
2009-10-07,-0.05155528294849889
2009-10-08,1.7905823723129064
2009-10-09,0.4879871931984634
2009-10-13,0.8967862376447465
2009-10-14,2.406258493425483
2009-10-15,0.758582217554291
2009-10-16,-0.7538305439669266
2009-10-19,1.5694143653619275
2009-10-20,-2.879767755387647
2009-10-21,0.2794353898305952
2009-10-22,0.9916380076899284
2009-10-23,-1.627172432375797
2009-10-26,0.04105514331335762
2009-10-27,-2.956892889435515
2009-10-28,-4.74775272858079
2009-10-29,5.914450425856308
2009-10-30,-3.4134654769306776
2009-11-03,1.7836072499207878
2009-11-04,2.026300367972701
2009-11-05,1.4131023052272753
2009-11-06,-0.539359896025231
2009-11-09,2.7118426373663085
2009-11-10,0.13462338601829
2009-11-11,0.1926746239149677
2009-11-12,-2.9855080230325446
2009-11-13,1.3618746172297402
2009-11-16,1.9922808245400836
2009-11-17,1.1690138096960225
2009-11-18,-1.3208323653183007
2009-11-19,-0.2832115023740292
2009-11-23,0.7268804027543321
2009-11-24,0.759773325310518
2009-11-25,0.8914241573451136
2009-11-26,-2.2457973752699516
2009-11-27,1.0398121454757834
2009-11-30,-0.056214656208837206
2009-12-01,2.034411802082295
2009-12-02,0.3017027148712676
2009-12-03,-0.4371797975334315
2009-12-04,-1.0412089206997803
2009-12-07,1.3441164010394548
2009-12-08,-1.1438548380952456
2009-12-09,0.4185534275004837
2009-12-10,1.053196649590724
2009-12-11,0.7845095520345489
2009-12-14,0.11828063014283421
2009-12-15,-0.0556457590116111
2009-12-16,-0.9932216922583965
2009-12-17,-2.2652078621557727
2009-12-18,-0.40816807310078196
2009-12-21,-1.301040913576195
2009-12-22,2.2642938154596
2009-12-23,0.2535378941477544
2009-12-28,0.4628573406919396
2009-12-29,0.5807512919411265
2009-12-30,0.4280921704977481
2010-01-04,2.123784470291688
2010-01-05,0.2780209545053081
2010-01-06,0.6969266151308344
2010-01-07,-0.3933586825495607
2010-01-08,-0.2674478418511932
2010-01-11,0.2430734941868164
2010-01-12,-0.5078691968834759
2010-01-13,0.44193585858052103
2010-01-14,-0.8297877388614409
2010-01-15,-1.179231024239893
2010-01-18,0.6126999360668315
2010-01-19,0.7314887567068804
2010-01-20,-2.443934286187126
2010-01-21,-2.8298064796707783
2010-01-22,-0.0755996592130401
2010-01-26,-1.0515094826278866
2010-01-27,-0.6927871780193301
2010-01-28,0.7960990806947298
2010-01-29,-0.2836502697681169
2010-02-01,1.7888965390386435
2010-02-02,0.8884700925648015
2010-02-03,-0.08136895184135501
2010-02-04,-4.730469555597661
2010-02-05,-1.8320609015452005
2010-02-08,0.6220095693779929
2010-02-09,2.478231864822454
2010-02-10,0.5149249430260447
2010-02-11,1.6564127270396203
2010-02-12,-0.4142966755553623
2010-02-17,2.170830842379856
2010-02-18,0.8196678673877215
2010-02-19,-0.35180393678409394
2010-02-22,-0.6113693967359234
2010-02-23,-1.601314952810309
2010-02-24,-0.4743123899817189
2010-02-25,0.4958904788328759
2010-02-26,0.5780762069078377
2010-03-01,1.0896607039022106
2010-03-02,0.8199419497223908
2010-03-03,-0.2033368368684449
2010-03-04,0.2563077549912545
2010-03-05,1.5214840555979503
2010-03-08,-0.39367288097433517
2010-03-09,1.45957439300087
2010-03-10,0.5790758300446156
2010-03-11,-0.1352829008815201
2010-03-12,-0.7773242205973496
2010-03-15,-0.4580670301052543
2010-03-16,1.3306434379470882
2010-03-17,-0.3130727496314444
2010-03-18,-0.037161210523208796
2010-03-19,-1.2458870375665807
2010-03-22,0.3090994520040762
2010-03-23,0.4996833074721677
2010-03-24,-0.6821478230992994
2010-03-25,-0.684540307110069
2010-03-26,0.3521247146839945
2010-03-29,1.8293700331349838
2010-03-30,0.02925401406253059
2010-03-31,0.5888543070155661
2010-04-01,1.0868029888219144
2010-04-05,0.2155578990991101
2010-04-06,-0.27217123151626693
2010-04-07,-0.4257785110622046
2010-04-08,1.401043663393546
2010-04-09,-0.5119608919885219
2010-04-12,-1.1242518791323144
2010-04-13,0.2521300200129124
2010-04-14,0.34248026624328437
2010-04-15,-0.7186613331343771
2010-04-16,-1.563998817429712
2010-04-19,-0.4663839006299923
2010-04-20,0.3196349278802578
2010-04-22,0.098054716753566
2010-04-23,0.1773834386301435
2010-04-26,-0.9172128870460762
2010-04-27,-3.427869172844545
2010-04-28,0.2174223550655368
2010-04-29,1.9838360434537343
2010-04-30,-0.6595070026280601
2010-05-03,-0.6076138613318839
2010-05-04,-3.3523685622385577
2010-05-05,0.0691390013029149
2010-05-06,-2.3106665308976475
2010-05-07,-0.8568109802501737
2010-05-10,4.106511631458002
2010-05-11,-1.5702794751872622
2010-05-12,1.2398003318282584
2010-05-13,-0.6675648074171925
2010-05-14,-2.1234570111665336
2010-05-17,-0.8613605494313666
2010-05-18,-3.2214100218463724
2010-05-19,-1.8930630422734047
2010-05-20,-2.5083884353180745
2010-05-21,3.5524593724781766
2010-05-24,-0.5711812594000056
2010-05-25,-1.220159044942554
2010-05-26,1.7002545279068304
2010-05-27,3.1589942309698746
2010-05-28,-0.23317099834648009
2010-05-31,1.7749369259103809
2010-06-01,-1.9121121851154006
2010-06-02,1.781860219249419
2010-06-04,-2.0131894124373937
