dtref,s_1,s_2,s_3,i_1,i_2,i_3
2006-01-06,-0.5572376078621488,1.0814901248256348,0.2176859021194133,17.634136913297116,17.50859138792611,17.292390428205294
2006-01-09,0.5863086702884601,-0.8591387926109917,-1.239042820529335,17.612522093622076,17.487962783070344,17.287291559309303
2006-01-10,-0.2522093622076227,-8.796278307034555,1.2708440690698095,17.580692050612633,17.436692333601435,17.21824792735567
2006-01-11,-2.069205061263446,0.3307666398566056,0.9752072644332088,17.536463949384217,17.436276493323355,17.209889646131703
2006-01-12,1.353605061578378,0.3723506676646337,0.0110353868297607,17.50158660316632,17.404548707930665,17.176892254089495
2006-01-13,-0.1586603166320088,-1.4548707930664762,0.3107745910504889,17.467558296513698,17.383701789280458,17.166644955721466
2006-01-16,1.044170348630402,0.6298210719542396,0.3355044278535501,17.420986949478156,17.362453199269325,17.13683395436989
2006-01-17,-1.0986949478155594,-1.2453199269323534,-0.0833954369891643,17.341112164915696,17.320760104099108,17.105147122888063
2006-01-18,1.888783508430336,1.9239895900891923,0.4852877111936493,17.313469710831008,17.330416199311436,17.12422760911685
2006-01-19,3.653028916899359,1.9583800688565132,0.5772390883148404,17.18875294143285,17.193078014210705,16.96816498381528
2006-01-20,-3.8752941432850463,-1.3078014210705646,-0.8164983815280635,17.16571540080567,17.172000443928436,16.95973140560405
2006-01-23,-1.5715400805671464,-1.20004439284358,-3.9731405604047865,17.159999999999975,17.180833407420735,16.953705913683237
2006-01-24,1.0000000000026432,0.9166592579266108,0.629408631676398,17.166000409609914,17.179565236748683,16.95398332103757
2006-01-26,3.3999590390084933,0.0434763251316638,-1.398332103756772,17.173345461896304,17.206667709004563,16.948646775642786
2006-01-27,3.665453810369712,0.3332290995437859,0.1353224357213633,17.245002879570002,17.210500022397014,16.948285217647285
2006-01-30,-5.500287957000083,-1.050002239701442,-0.8285217647284071,17.230021343806023,17.182632170108846,16.936503718977058
2006-01-31,-8.0021343806024,1.7367829891153264,-0.6503718977057815,17.19500202769051,16.923808035663445,16.764414801789982
2006-02-01,-2.50020276905083,-2.3808035663446248,-0.4414801789980771,17.192353366457326,16.9040063038145,16.743115438575494
2006-02-02,-0.2353366457324313,0.599369618549872,-0.3115438575495233,17.179999999999996,16.901033949336973,16.7221207074034
2006-02-03,0.0,-0.103394933697487,-2.212070740339911,17.190666697008528,16.887509367997055,16.701624297515004
2006-02-06,1.933330299147329,0.2490632002945858,-1.1624297515002269,17.190714318368585,16.866767783906432,16.681109900906634
2006-02-07,-0.0714318368583377,0.3232216093568496,0.8890099093367354,17.212308010409494,16.881954697606716,16.711498533108895
2006-02-08,-2.23080104094926,-1.195469760671486,0.8501466891104315,17.201666820742556,16.85909793135043,16.670586573243718
2006-02-09,1.8333179257442824,-0.9097931350428468,-0.0586573243715804,17.201818351076458,16.871188107272662,16.6907885260255
2006-02-10,-3.1818351076456253,-1.1188107272662506,-1.078852602550029,17.22500117335837,16.860921091616497,16.68060791783892
2006-02-13,0.4998826641632092,-2.0921091616497023,-0.0607917838920002,17.20444528735534,16.82485828987692,16.660220931827
2006-02-14,-1.4445287355339786,-0.4858289876921162,-0.0220931826998338,17.19250024002388,16.80872710090926,16.6394118191336
2006-02-15,0.7499759976120401,0.0272899090742129,-0.941181913360012,17.19714313571863,16.803590554635296,16.614677786181332
2006-02-16,-0.7143135718628457,0.6409445364703004,0.5322213818669042,17.210000000000015,16.785887677681387,16.585013500617674
2006-02-17,0.99999999999838,1.411232231861348,-2.501350061767482,17.23200010236927,16.73739144946158,16.555909667023382
2006-02-20,-0.2000102369269285,0.2608550538418797,-1.5909667023382923,17.21999999999999,16.71189124080932,16.496315332510946
2006-02-21,-0.9999999999990904,-0.1891240809317906,-1.6315332510945524,17.193334091670298,16.690428989754235,16.504139585445564
2006-02-22,0.6665908329701153,-0.0428989754233555,1.586041455443521,17.21000127946317,16.685730474811102,16.48284638646098
2006-02-23,3.999872053682907,1.4269525188897347,-2.284638646098003,17.260000852951162,16.667139410871144,16.461964935964435
2006-02-24,,-1.7139410871145344,-2.1964935964433607,16.64416118626224,16.46031394116352,16.21325206915829
2006-03-01,-0.4161186262241045,-1.0313941163520468,-2.3252069158289146,16.62099221115372,16.439325427591633,16.172342863668575
2006-03-02,-0.0992211153718614,-0.9325427591633684,-1.2342863668575177,16.57771756475721,16.399828258985316,16.15172872441848
2006-03-03,1.228243524278838,0.0171741014682424,0.0271275581521734,16.545109881326137,16.387192626687263,16.13125920171319
2006-03-06,-0.5109881326138321,2.280737331273741,-3.125920171318697,16.51222795469336,16.376576280888134,16.146361198362058
2006-03-07,-1.2227954693358356,3.3423719111866035,1.3638801637942066,16.489577958606727,16.376201361376253,16.161466804292846
2006-03-08,-1.9577958606728172,-4.620136137625508,-3.146680429284743,16.47355126948642,16.386372253851643,16.151315496457652
2006-03-09,1.6448730513577203,-0.6372253851644416,-7.131549645765389,16.498312534483706,16.37617866723664,16.113047591409234
2006-03-10,1.1687465516295958,-1.6178667236641076,0.6952408590766623,16.511333455416445,16.366365566729122,16.095975549843857
2006-03-13,-3.1333455416444167,0.3634433270878645,0.402445015614461,16.500714318561993,16.353877411027582,16.092790104907294
2006-03-14,-1.0714318561994671,-1.3877411027582554,-1.279010490729604,16.50153860377037,16.33548667362348,16.082654074534418
2006-03-15,-0.1538603770370628,-0.5486673623479987,-0.2654074534419237,16.489500125562895,16.304670453772196,16.05212954559225
2006-03-16,0.0499874437103642,2.5329546227801814,0.7870454407747474,16.4905457883356,16.31517541670535,16.07256142718545
2006-03-17,-2.0545788335599724,-0.5175416705352376,-0.256142718544794,16.47210005714246,16.294289781593065,16.063233267741083
2006-03-20,-0.2100057142460087,0.5710218406935752,1.676673225891534,16.47000004293222,16.294078297406767,16.065115445752596
2006-03-21,-4.293222133355812e-06,1.5921702593232112,2.4884554247403656,16.471250060373286,16.31461874689446,16.06699271535956
2006-03-22,-0.1250060373287453,0.538125310553994,-0.699271535956214,16.481428641515826,16.303604573832175,16.05946190038381
2006-03-23,-0.1428641515826001,-0.360457383217394,-0.3461900383808114,16.47833341679503,16.30250603890746,16.05066982306571
2006-03-24,-0.8333416795032633,-0.2506038907458929,-0.0669823065710062,16.470000000000006,16.32391686234127,16.040683889252506
2006-03-27,0.9999999999994458,-0.3916862341270644,0.9316110747494832,16.482500134151866,16.302732497510597,16.03024574511165
2006-03-28,0.7499865848132004,-3.273249751059737,-2.0245745111648006,16.506667429763322,16.270484760846536,16.019555594975298
2006-03-29,-2.6667429763321597,0.9515239153465416,-0.9555594975296344,16.48750008048534,16.251110716389295,15.998832668704765
2006-03-30,0.2499919514658444,-0.1110716389295163,0.1167331295235385,16.49200000858442,16.237382127010225,15.967588908927244
2006-03-31,-0.2000008584420953,0.2617872989773673,0.2411091072756832,16.220796685460282,15.936034540309386,15.66644281815528
2006-04-03,0.9203314539718122,-0.6034540309386216,-0.6442818155278474,16.201191248600956,15.91772276738983,15.616382366539884
2006-04-04,-0.1191248600957095,-2.7722767389828817,-0.6382366539883222,16.16439283551683,15.886085260061034,15.606319862422556
2006-04-05,1.5607164483171232,-1.608526006103439,1.3680137577441798,16.144820343184186,15.865440220245851,15.572690321084725
2006-04-06,1.517965681581401,0.4559779754147897,0.3309678915275782,16.120738266005375,15.844759372992922,15.56040446346636
2006-04-07,1.9261733994625276,3.5240627007079084,0.9595536533641535,16.120024071533212,15.841522991215552,15.567445220072695
2006-04-10,-1.002407153321272,0.8477008784447904,0.2554779927304906,16.085865971425296,15.83386293134781,15.565144502453231
2006-04-11,-0.5865971425297545,2.613706865219001,0.4855497546767395,16.050952750029325,15.792167973231974,15.534317936559482
2006-04-12,-0.0952750029323823,-1.216797323197483,-15.431793655948134,15.98206829716784,15.760678304355103,15.475954898116484
2006-04-13,3.793170283216085,-0.067830435510352,1.4045101883516151,15.913435184269552,15.73941353021504,15.441997668807495
2006-04-17,2.656481573044722,0.0586469784959575,0.8002331192503931,15.826407317013324,15.707733208206044,15.441644709980928
2006-04-18,2.359268298667594,1.2266791793956957,-0.1644709980928027,15.737379114966751,15.675937297152888,15.406603359583348
2006-04-19,5.262088503324591,-1.5937297152886387,-0.6603359583348123,15.618708874749275,15.623303847523283,15.369479265755848
2006-04-20,6.1291125250722445,2.6696152476715085,0.0520734244151555,15.683600813436447,15.681111260549184,15.403984510681434
2006-04-24,-1.3600813436449144,-2.111126054918522,-0.3984510681434017,15.683751655065436,15.69192350859998,15.405111356283818
2006-04-25,1.624834493456362,-4.192350859998051,-0.5111356283817869,15.683336408039096,15.682000449648092,15.399091865323845
2006-04-26,,-1.2000449648093436,1.0908134676157033,15.710011675170922,15.67208380250804,15.392049332687051
2006-04-27,-4.001167517092164,-0.2083802508041188,2.79506673129486,15.67000345930989,15.66130452437362,15.405004867672424
2006-04-28,-0.0003459309889208,-0.1304524373619386,-0.0004867672423358,15.65818214679644,15.383823781085315,15.253138293459669
2006-05-02,3.1817853203559565,-0.3823781085314337,0.686170654033269,15.67638098881945,15.362391750180482,15.222713178462977
2006-05-03,-0.6380988819449485,0.7608249819517354,1.7286821537023656,15.68160001452188,15.372449410620147,15.232756297357742
2006-05-04,-0.160001452188041,-0.0449410620149137,-0.2756297357741744,15.691052727366328,15.392233141092127,15.232964153295736
2006-05-05,-1.105272736632834,-0.22331410921268,,15.691055555808989,15.39257366910267,15.232514848444833
2006-05-08,0.894444419101248,-0.2573669102670095,0.7485151555167491,15.695764710188964,15.390063285664636,15.232219171977546
2006-05-09,0.4235289811035159,-0.0063285664634094,1.7780828022454287,15.690625028701778,15.36163316128265,15.212085027157386
2006-05-10,0.9374971298221624,-0.1633161282651229,0.7914972842614887,15.692000276650674,15.350650080255534,15.222470427034484
2006-05-11,-0.2000276650674592,0.9349919744465752,-1.2470427034482867,15.68214315490344,15.341440015970065,15.212335976105209
2006-05-12,-1.2143154903439424,0.8559984029934853,-0.2335976105205972,15.668615407534524,15.35118826033013,15.232377770354288
2006-05-15,0.138459246547562,-2.118826033012944,0.7622229645711798,15.668333489409992,15.348984494295047,15.21131432743179
2006-05-16,1.1666510590007562,-1.8984494295049004,-0.1314327431789053,15.68818198960824,15.324331998898243,15.200586834500118
2006-05-17,2.181801039176001,1.5668001101754925,-0.0586834500118982,15.693000427945236,15.340013845626777,15.21155488641699
2006-05-18,-2.300042794523627,-2.0013845626776217,-0.155488641698831,15.676666974088803,15.30901623196572,15.170803432525904
2006-05-19,-0.6666974088803457,0.0983768034279464,0.9196567474095474,15.673750547184916,15.29656874043328,15.20141632890959
2006-05-22,-1.375054718491597,1.3431259566720757,1.8583671090411256,15.686001694856657,15.350368811897772,15.24225791496394
2006-05-23,-1.6001694856655035,-2.03688118977734,1.7742085036058342,15.67666801182459,15.370751128254522,15.272719609946003
2006-05-24,2.3331988175408824,-0.0751128254522726,17.72803900539941,15.682802008963325,15.474234656814122,15.589149086523868
2006-05-25,0.7197991036674622,-3.4234656814122744,-20.91490865238672,15.690002161694782,15.388330540883576,15.344725419057625
2006-05-26,-2.000216169478186,1.1669459116424363,-4.472541905762384,15.696671470802093,15.327932463179694,15.292677373585551
2006-05-29,-2.667147080209276,-3.793246317969512,-2.2677373585551663,15.720011674161327,15.316974192576293,15.272057779104433
2006-05-30,-2.0011674161327875,1.3025807423707292,1.7942220895568184,15.75002615876857,15.326382143775865,15.333032523841904
2006-05-31,-6.002615876857043,-0.6382143775862659,-6.303252384190472,15.258220675568612,15.28144224366621,15.28447030020934
2006-06-01,-0.8220675568612279,-12.144224366620904,-14.447030020934015,15.171000091180376,15.129512238520192,15.129687527564116
2006-06-02,-0.1000091180374695,0.0487761479808668,-2.9687527564117744,15.180526339840927,15.129000178017836,15.127333456837055
2006-06-05,-1.0526339840927434,0.0999821982164306,-1.7333456837056005,15.179999999999993,15.128718234164571,15.10887131642653
2006-06-06,-0.999999999999268,-0.8718234164573957,-0.8871316426530385,15.19235337384306,15.139736853833051,15.094098579548533
2006-06-07,-1.235337384305879,0.0263146166947336,-0.4098579548532655,15.19312572083158,15.12972974178386,15.068833693956618
2006-06-08,-0.3125720831580025,-0.9729741783859324,-0.8833693956617594,15.1720002779,15.119444494037973,15.058644546944834
2006-06-09,-0.2000277900000568,-0.9444494037971652,-1.8644546944834417,15.183929130025842,15.115314359226906,15.037259397844194
2006-06-12,-0.3929130025841942,-0.5314359226906262,-0.7259397844194382,15.18338496103322,15.108823739782371,15.0380711136606
2006-06-13,-0.3384961033219724,0.1176260217626179,2.1928886339400933,15.1825003527726,15.108788095721003,15.027858279739648
2006-06-14,-0.2500352772599967,0.12119042789962,0.2141720260352642,15.18363705262793,15.10700014331665,15.017819339840944
2006-06-16,-2.363705262792948,0.1999856683349676,-0.7819339840944295,15.173000429877812,15.088387458326569,14.977039134800153
2006-06-19,0.6999570122186327,0.1612541673431167,-0.7039134800150393,15.184445302141736,15.078000538565362,14.987171690436064
2006-06-20,-0.4445302141736107,-5.385653629730314e-05,0.2828309563936315,15.185000976972397,15.080000521189252,14.97692525689207
2006-06-21,-0.5000976972397098,-5.21189251756482e-05,-1.692525689206903,15.184286352270227,15.07750078717076,14.946081905739582
2006-06-22,-0.4286352270227667,0.2499212829238928,1.3918094260418457,15.1831678225234,15.077778378328134,14.956402871711829
2006-06-23,-0.3167822523401753,0.2221621671866458,1.359712828817372,15.182001276603163,15.06730854235201,14.946125715331448
2006-06-26,-0.2001276603163404,-0.7308542352008729,-1.612571533144802,15.190002171081195,15.046401463628255,14.915421139407758
2006-06-27,-1.0002171081197275,0.3598536371743677,-0.5421139407758346,15.196671491664038,15.04666787330029,14.905323719221307
2006-06-28,-2.6671491664037816,0.3332126699710613,-2.532371922130672,15.187004703120088,15.02565414478032,14.874571250643086
2006-06-29,-1.2004703120087612,0.4345855219678896,0.5428749356914508,15.200013898540645,15.025910763134354,14.87467235349098
2006-06-30,-3.001389854064307,-1.59107631343538,-1.4672353490981394,15.001911023405778,14.862964250656784,14.753449666486596
2006-07-03,1.8088976594221151,0.7035749343215159,-0.3449666486595504,14.991007387751454,14.85768467788404,14.751314068012334
2006-07-04,-1.100738775145338,-0.7684677884041591,-0.1314068012334246,14.9915851079504,14.832391799920153,14.7230776894391
2006-07-05,-0.1585107950399233,-0.0391799920151925,4.692231056089824,14.991117632002226,14.854741348897749,14.763617573083332
2006-07-06,0.888236799777431,-0.474134889774902,-1.361757308333189,14.980595161734378,14.852759365300084,14.753511203282413
2006-07-07,-0.0595161734377569,-1.2759365300084369,-2.351120328241052,14.956196134733911,14.832317979216755,14.728147884644647
2006-07-10,-0.6196134733912118,-1.2317979216756925,-0.8147884644648329,14.924545940606436,14.791066202698143,14.682256821951569
2006-07-11,-1.454594060643721,-0.106620269814428,-0.2256821951567289,14.905014665626393,14.770555322307978,14.682295730037808
2006-07-12,-0.5014665626392301,0.944467769202184,0.7704269962191646,14.881559195692606,14.754600786005078,14.661624601861
2006-07-13,-1.1559195692607105,0.5399213994921936,0.8375398139000012,14.870022597565846,14.770015649913717,14.66165339809966
2006-07-14,0.997740243415457,-0.0015649913715165,-0.1653398099660918,14.825485968735318,14.74942882451944,14.65149883863699
2006-07-17,-0.5485968735317925,0.0571175480560626,0.8501161363010823,14.790145650036912,14.707598576793558,14.610399105221196
2006-07-18,-0.0145650036913025,0.2401423206443098,0.9600894778804658,14.752284256923364,14.704117650074975,14.605118763879045
2006-07-19,2.771574307663549,-1.411765007497756,-0.5118763879044863,14.692588281056397,14.682348611842366,14.56943712396228
2006-07-20,-0.2588281056395303,-1.2348611842366353,-6.943712396228108,14.675715425025349,14.670300228492785,14.547380583945335
2006-07-21,0.4284574974651178,0.969977150721668,-0.7380583945336028,14.678335453610014,14.669655530888726,14.548571873786798
2006-07-24,-0.8335453610014198,-1.965553088872518,-0.8571873786799244,14.658001675090617,14.65039310256353,14.518125751722334
2006-07-25,-1.8001675090614455,-2.0393102563529557,-0.8125751722333874,14.635000545303845,14.630740807762166,14.50889454638522
2006-07-26,-2.50005453038451,-0.0740807762165118,0.1105453614778539,14.626667442281317,14.631154002976407,14.508044263431152
2006-07-27,-1.6667442281317335,0.8845997023591678,0.1955736568847399,14.605000327248897,14.642000453728432,14.527644813329532
2006-07-28,-0.5000327248895431,-1.2000453728431282,-0.9644813329531488,14.589999999999993,14.64208380672465,14.518409587973856
2006-07-31,,-0.2083806724648695,0.1590412026143184,14.63000000000001,14.517443116809115,14.477657808095934
2006-08-01,-1.0000000000010445,1.2556883190883994,0.2342191904066481,14.630909173830345,14.517858004472403,14.457620631109425
2006-08-02,-1.0909173830343732,0.0141995527595639,1.2379368890576004,14.630952468002125,14.51780576117956,14.467743337441163
2006-08-03,-1.0952468002123794,0.2194238820440119,1.225666255883695,14.631000091610002,14.508526095982766,14.467706343343622
2006-08-04,-0.1000091610000808,-0.8526095982766435,-1.7706343343622422,14.641579164877273,14.50538580938423,14.45750166396329
2006-08-07,-1.1579164877270287,0.4614190615770397,0.2498336036710569,14.631666896917238,14.497369599759558,14.43729006166008
2006-08-08,-0.1666896917237537,-0.7369599759558199,0.2709938339920725,14.60470588914604,14.481623514406849,14.416726901604338
2006-08-09,0.5294110853958145,-0.1623514406848158,1.3273098395661265,14.639750227111614,14.466113553260795,14.426844629873004
2006-08-10,0.0249772888386345,0.388644673920524,0.315537012699707,14.63200027920941,14.461145194822866,14.396431745322856
2006-08-11,-0.1000279209410592,0.8854805177135106,2.356825467714252,14.64142870495937,14.464561836250244,14.416366868430908
2006-08-14,-0.1428704959369753,0.5438163749756697,-0.6366868430907502,14.640769266902009,14.462064225969716,14.426299589017155
2006-08-15,-0.076926690200807,-1.2064225969718123,0.370041098284446,14.661666824156129,14.462629160209662,14.405664815658614
2006-08-16,-2.1666824156127973,-0.2629160209661307,0.4335184341385911,14.661818354826403,14.443876213399488,14.40558144833888
2006-08-17,-0.18183548264048,0.6123786600511494,-0.5581448338878303,14.652000191911796,14.433672093296243,14.364907860126031
2006-08-18,1.7999808088204006,0.6327906703754493,0.5092139873967838,14.651111164955166,14.436212937872073,14.374806019115647
2006-08-21,-0.1111164955165833,0.3787062127926788,0.5193980884351745,14.64000000000003,14.422507118856153,14.364496422254348
2006-08-22,-1.0000000000029985,0.749288114384683,-0.4496422254348431,14.628571499781051,14.41185996477541,14.3592778535921
2006-08-23,1.142850021894937,0.8140035224590392,0.4722146407900141,14.641666751478557,14.41193076437708,14.344049989881192
2006-08-24,-1.1666751478554005,-0.193076437707873,-0.4049989881192317,14.632000104691343,14.39952816078347,14.3533326923019
2006-08-25,-0.2000104691344262,-0.952816078346963,-1.333269230190126,14.63250013631705,14.383551429003184,14.323563896146664
2006-08-28,-1.2500136317051158,-0.355142900318306,-1.3563896146662202,14.596666860564667,14.370010476996551,14.303190952324751
2006-08-29,-2.666686056466716,-1.0010476996553663,-1.3190952324752203,14.505016034264797,14.338195842778356,14.282568779945182
2006-08-30,0.4983965735204876,0.180415722164362,-1.256877994518213,14.350125665415849,14.3281088521785,14.27262927817412
2006-08-31,-22.012566541584636,-0.8108852178500214,-27.26292781741204,14.14570026590254,14.08951223891577,14.02868899195726
2006-09-01,0.4299734097461538,-0.95122389157698,0.1311008042739203,14.140526340060088,14.074650327407312,14.018167565170936
2006-09-04,-1.0526340060087236,-1.4650327407311536,-0.8167565170936086,14.140555581245716,14.08897454333593,13.99779788680313
2006-09-05,-0.0555581245716751,0.102545666407039,0.2202113196869248,14.143294249716408,14.06868450640073,13.99793214140319
2006-09-06,0.6705750283591883,0.1315493599269857,-2.7932141403189448,14.14062502909157,14.047838616284867,13.957019805160066
2006-09-08,-0.0625029091569473,0.2161383715131748,-0.7019805160066284,14.152000280383636,14.058333783715792,13.937806124342856
2006-09-11,0.7999719616364587,-0.8333783715791299,0.2193875657143351,14.15285767933816,14.05857175054066,13.943020364553194
2006-09-12,-1.28576793381594,0.142824945933917,0.6979635446805688,14.1330775038907,14.059117766488448,13.93722408288214
2006-09-13,-0.3077503890699162,-0.9117766488447644,1.2775917117860305,14.121666824901435,14.048485190572135,13.936983289649008
2006-09-14,0.8333175098565349,0.1514809427865415,1.301671035099261,14.121818355645166,14.048437853101705,13.936925276771197
2006-09-15,-0.1818355645166747,-0.8437853101703752,0.3074723228804643,14.112000192820084,14.028065041571502,13.916669200014598
2006-09-18,-0.2000192820084123,-1.8065041571501796,-1.6669200014597152,14.112222438630994,14.017667406482426,13.88498361405528
2006-09-19,-1.2222438630994148,-11.766740648242546,0.501638594472098,14.111250061621996,14.006897818223308,13.88877942275788
2006-09-20,-0.1250061621995257,0.3102181776691637,-0.8779422757879018,14.123143458843934,14.010250961346738,13.885837063640992
2006-09-21,-0.3143458843934965,-0.025096134673852,0.4162936359007219,14.125000766882367,14.017408232370588,13.91638573217222
2006-09-22,-0.5000766882368168,0.2591767629411379,0.3614267827780182,14.12480088450485,14.006924197436565,13.885656069859786
2006-09-25,-0.4800884504851055,0.3075802563435204,-1.565606985978718,14.11125000136928,13.985202625719428,13.871827629518483
2006-09-26,0.8749998630719347,1.4797374280572484,-1.1827629518485594,14.113333528090454,13.995835235828302,13.862732758721496
2006-09-27,-1.3333528090454294,-1.583523582830182,-0.2732758721496253,14.0850029572837,13.983916940669827,13.843496552015644
2006-09-28,4.4997042716302005,-0.3916940669826729,0.6503447984355759,14.11000087619383,13.962732604681817,13.835151722208238
2006-09-29,0.9999123806169408,-0.273260468181391,-0.5151722208237786,13.949534389269648,13.821476830879798,13.732801029067089
2006-10-02,0.0465610730351784,-1.1476830879797006,0.719897093291344,13.97100745379274,13.79101456030538,13.702515047705033
2006-10-03,-0.1007453792738033,0.8985439694619402,0.7484952294968039,13.95053418291956,13.808729978769652,13.68238819103873
2006-10-04,0.9465817080439364,-0.872997876965087,0.7611808961270228,13.939453722898977,13.80132868578028,13.67717109885842
2006-10-05,0.0546277101024728,1.867131421972168,-1.7171098858419498,13.928246213690954,13.80109433510608,13.68212111927729
2006-10-06,1.1753786309045111,0.8905664893921639,-1.212111927729076,13.91751164332713,13.801123930338544,13.66485593790836
2006-10-09,0.2488356672870395,-1.1123930338545307,3.5144062091639228,13.886013749001446,13.780870340835172,13.641653550567767
2006-10-10,1.398625099855444,-0.0870340835172456,0.8346449432233172,13.864301955715597,13.760308579675606,13.627425226027643
2006-10-11,-0.4301955715597216,-0.0308579675605713,1.2574773972355402,13.863862173327735,13.73765238306026,13.621338605346669
2006-10-13,-1.386217332773576,-2.7652383060260632,-2.133860534666709,13.809191413086984,13.715986368067966,13.582635871576043
2006-10-16,0.0808586913015219,-0.5986368067965486,0.7364128423956728,13.730953638663678,13.684666592934636,13.59060845170048
2006-10-17,2.904636133632188,1.5333407065362792,0.9391548299518604,13.710557431170823,13.687022985276176,13.58002238284306
2006-10-18,1.944256882917728,0.2977014723823501,-0.0022382843059887,13.687852313765124,13.675888376501998,13.569412467572196
2006-10-19,-6.785231376512613,-5.588837650199885,0.0587532427804404,13.645000990215216,13.620714350833495,13.497917602999143
2006-10-20,-1.5000990215215282,-0.0714350833495913,0.2082397000856772,13.62285743028162,13.618666721436943,13.487660732071504
2006-10-23,-1.2857430281620452,-0.8666721436945579,0.2339267928496369,13.635000770189976,13.631154004356771,13.485566444122975
2006-10-24,-1.5000770189976365,-1.1154004356772165,1.4433555877022997,13.636000950637284,13.615600041195442,13.469157194272574
2006-10-25,-1.600095063728446,0.4399958804556902,0.0842805727426565,13.612500137540984,13.600000000000032,13.456820187810802
2006-10-26,-0.2500137540984326,0.9999999999966036,1.3179812189198614,13.626667449108698,13.60834783886653,13.456746239750462
2006-10-27,-0.6667449108698875,-0.8347838866530566,0.3253760249538828,13.639002231428975,13.600000000000012,13.456668770405631
2006-10-30,1.099776857102519,-1.000000000001222,0.3331229594367713,13.670014085747017,13.610952468783765,13.446587522315111
2006-10-31,-5.001408574701749,-0.0952468783765425,0.3412477684886283,13.597500577511193,13.43782983350714,13.33500693537546
2006-11-01,1.249942248880842,1.217016649285796,-0.5006935375460486,13.597895126900683,13.428722861865916,13.35541558831872
2006-11-03,1.2104873099316291,-0.8722861865916087,-0.0415588318720239,13.60833356556741,13.424478927881346,13.345172941839456
2006-11-06,1.1666434432589412,-1.447892788134553,-0.5172941839456158,13.616471574594357,13.431466614249189,13.344415043361323
2006-11-07,1.352842540564403,0.8533385750810751,0.558495663867653,13.638125262912638,13.42334057170238,13.34550785780355
2006-11-08,0.1874737087362632,1.6659428297620238,1.449214219644901,13.637200045052069,13.444290888859566,13.344743916627475
2006-11-09,-0.7200045052066173,0.5709111140433265,0.5256083372522369,13.63000000000001,13.42926977459522,13.35518440643626
2006-11-10,0.9999999999990904,1.0730225404779858,-1.518440643626029,13.636461551583956,13.42188439681462,13.346951755077916
2006-11-13,0.3538448416044559,-2.188439681462029,0.3048244922082332,13.640833373056726,13.406225431568686,13.344821326878376
2006-11-14,-2.08333730567265,-0.622543156868538,0.517867312162501,13.629999999999988,13.392588401254455,13.324347242323498
2006-11-16,-1.999999999998714,-1.2588401254456372,,13.62000000000001,13.372008736805906,13.318315256072744
2006-11-17,-1.0000000000010445,0.79912631940946,1.1684743927256491,13.638889256159104,13.383455810051537,13.31432113134201
2006-11-21,-1.8889256159104304,-3.345581005153697,0.5678868657989611,13.616571435037695,13.36904694247265,13.303682284010245
2006-11-22,-0.657143503769575,-0.90469424726507,-0.3682284010242398,13.599500069317628,13.350395609418154,13.303758431099034
2006-11-23,0.049993068237164,0.960439058184548,0.6241568900966499,13.582801015036017,13.34025325691266,13.282989146591252
2006-11-24,0.7198984963983079,3.974674308734016,-0.2989146591252378,13.547503438676078,13.319389880596775,13.272836742491757
2006-11-27,-2.7503438676077963,1.0610119403223095,0.7163257508244314,13.51667625242512,13.296974507030978,13.252234481329705
2006-11-28,-2.6676252425119173,0.3025492969022991,-1.2234481329704394,13.435039949230188,13.262340022815344,13.221604929593124
2006-11-29,2.4960050769813336,-0.2340022815344511,-0.1604929593122861,13.280225352112684,13.2438349304153,13.211177931473994
2006-11-30,-18.0225352112684,-0.3834930415299808,0.8822068526006532,13.152050102320969,13.119761915535832,13.048667146069072
2006-12-01,-1.205010232096626,0.0238084464166732,0.1332853930929189,13.161052729508182,13.129756108602988,13.048475193433372
2006-12-04,-0.1052729508181471,0.0243891397014195,-1.8475193433372892,13.160555581468223,13.119250101919944,13.048276637310895
2006-12-05,-0.0555581468224986,1.0749898080057108,-1.8276637310895796,13.171176580672704,13.101795128538996,13.017720631901833
2006-12-06,-2.1176580672705114,0.8204871461003904,0.2279368098168532,13.16125011738125,13.109210633747171,13.028036686531962
2006-12-07,-0.1250117381250248,0.0789366252828216,-0.8036686531962545,13.165867247770358,13.089189299620108,12.99781936052713
2006-12-08,-0.5867247770357409,0.0810700379892281,0.2180639472870282,13.161071713010308,13.099166780238017,12.987409041961762
2006-12-11,-1.107171301030796,0.0833219761984693,0.2590958038238611,13.156308369319802,13.099714298705443,12.987737073177374
2006-12-12,0.3691630680197733,0.0285701294554741,0.2262926822625743,13.154167664296937,13.1,12.987885664202526
2006-12-13,-1.416766429693439,-1.0000000000001563,0.2114335797473998,13.143637065054037,13.089696983499866,12.987844207033362
2006-12-14,-0.363706505403627,0.0303016500133423,0.2155792966638259,13.148400941357874,13.079375056990994,12.987801091593564
2006-12-15,-4.840094135787432,0.0624943009006173,-0.7801091593563569,13.13222244050587,13.089354897591376,12.987552346457989
2006-12-18,-0.2222440505869727,-1.9354897591377096,-0.7552346457986303,13.134625105042552,13.078666910290227,12.966877115995668
2006-12-19,0.5374894957448362,0.133308970977275,0.3122884004332249,13.128571500725153,13.07793160210018,12.986810672210748
2006-12-20,1.1428499274849455,-0.7931602100178736,-1.6810672210747055,13.148833334192544,13.087857731394358,12.986524252972307
